timestamp,ask_price,bid_price,spread
2018-10-01 02:32:03.549000+00:00,26647.0,26645.0,2.0
2018-10-01 02:32:04.250000+00:00,26646.0,26645.0,1.0
2018-10-01 02:32:13.012000+00:00,26646.0,26644.0,2.0
2018-10-01 02:32:14.765000+00:00,26646.0,26645.0,1.0
2018-10-01 02:32:22.125000+00:00,26646.0,26644.0,2.0
2018-10-01 02:32:23.176000+00:00,26645.0,26644.0,1.0
2018-10-01 02:32:24.578000+00:00,26646.0,26644.0,2.0
2018-10-01 02:32:35.094000+00:00,26648.0,26647.0,1.0
2018-10-01 02:32:35.447000+00:00,26650.0,26649.0,1.0
2018-10-01 02:32:35.799000+00:00,26651.0,26649.0,2.0
2018-10-01 02:32:36.500000+00:00,26651.0,26650.0,1.0
2018-10-01 02:32:37.553000+00:00,26657.0,26655.0,2.0
2018-10-01 02:32:37.905000+00:00,26659.0,26658.0,1.0
2018-10-01 02:32:40.009000+00:00,26659.0,26657.0,2.0
2018-10-01 02:32:40.360000+00:00,26658.0,26656.0,2.0
2018-10-01 02:32:41.060000+00:00,26657.0,26656.0,1.0
2018-10-01 02:32:41.411000+00:00,26656.0,26655.0,1.0
2018-10-01 02:32:42.812000+00:00,26657.0,26655.0,2.0
2018-10-01 02:32:44.914000+00:00,26656.0,26655.0,1.0
2018-10-01 02:32:47.367000+00:00,26656.0,26654.0,2.0
2018-10-01 02:32:47.717000+00:00,26656.0,26655.0,1.0
2018-10-01 02:32:48.770000+00:00,26657.0,26656.0,1.0
2018-10-01 02:32:49.470000+00:00,26658.0,26656.0,2.0
2018-10-01 02:32:50.171000+00:00,26657.0,26656.0,1.0
2018-10-01 02:32:53.327000+00:00,26660.0,26658.0,2.0
2018-10-01 02:32:53.677000+00:00,26659.0,26657.0,2.0
2018-10-01 02:32:55.081000+00:00,26658.0,26657.0,1.0
2018-10-01 02:32:57.887000+00:00,26660.0,26658.0,2.0
2018-10-01 02:32:58.237000+00:00,26659.0,26657.0,2.0
2018-10-01 02:32:58.587000+00:00,26659.0,26658.0,1.0
2018-10-01 02:32:58.937000+00:00,26659.0,26657.0,2.0
2018-10-01 02:32:59.288000+00:00,26659.0,26658.0,1.0
2018-10-01 02:32:59.640000+00:00,26659.0,26657.0,2.0
2018-10-01 02:33:00.692000+00:00,26658.0,26657.0,1.0
2018-10-01 02:33:02.094000+00:00,26659.0,26657.0,2.0
2018-10-01 02:33:02.444000+00:00,26658.0,26657.0,1.0
2018-10-01 02:33:03.845000+00:00,26657.0,26656.0,1.0
2018-10-01 02:33:05.949000+00:00,26656.0,26655.0,1.0
2018-10-01 02:33:06.301000+00:00,26655.0,26654.0,1.0
2018-10-01 02:33:06.652000+00:00,26656.0,26654.0,2.0
2018-10-01 02:33:07.702000+00:00,26655.0,26654.0,1.0
2018-10-01 02:33:09.804000+00:00,26656.0,26654.0,2.0
2018-10-01 02:33:11.557000+00:00,26655.0,26654.0,1.0
2018-10-01 02:33:11.908000+00:00,26655.0,26652.0,3.0
2018-10-01 02:33:12.259000+00:00,26654.0,26652.0,2.0
2018-10-01 02:33:12.609000+00:00,26654.0,26653.0,1.0
2018-10-01 02:33:14.714000+00:00,26653.0,26652.0,1.0
2018-10-01 02:33:15.416000+00:00,26653.0,26651.0,2.0
2018-10-01 02:33:15.767000+00:00,26651.0,26650.0,1.0
2018-10-01 02:33:16.117000+00:00,26652.0,26651.0,1.0
2018-10-01 02:33:16.819000+00:00,26655.0,26653.0,2.0
2018-10-01 02:33:17.171000+00:00,26656.0,26654.0,2.0
2018-10-01 02:33:17.521000+00:00,26656.0,26655.0,1.0
2018-10-01 02:33:18.572000+00:00,26657.0,26655.0,2.0
2018-10-01 02:33:18.923000+00:00,26657.0,26656.0,1.0
2018-10-01 02:33:20.675000+00:00,26656.0,26655.0,1.0
2018-10-01 02:33:21.025000+00:00,26657.0,26655.0,2.0
2018-10-01 02:33:24.530000+00:00,26656.0,26654.0,2.0
2018-10-01 02:33:25.231000+00:00,26656.0,26655.0,1.0
2018-10-01 02:33:25.583000+00:00,26656.0,26654.0,2.0
2018-10-01 02:33:25.932000+00:00,26655.0,26654.0,1.0
2018-10-01 02:33:28.034000+00:00,26655.0,26653.0,2.0
2018-10-01 02:33:28.385000+00:00,26658.0,26656.0,2.0
2018-10-01 02:33:28.736000+00:00,26657.0,26656.0,1.0
2018-10-01 02:33:29.787000+00:00,26658.0,26657.0,1.0
2018-10-01 02:33:36.795000+00:00,26659.0,26657.0,2.0
2018-10-01 02:33:37.145000+00:00,26658.0,26657.0,1.0
2018-10-01 02:33:45.906000+00:00,26657.0,26656.0,1.0
2018-10-01 02:33:46.256000+00:00,26658.0,26656.0,2.0
2018-10-01 02:33:47.657000+00:00,26657.0,26656.0,1.0
2018-10-01 02:33:48.707000+00:00,26658.0,26656.0,2.0
2018-10-01 02:33:51.515000+00:00,26657.0,26656.0,1.0
2018-10-01 02:33:55.019000+00:00,26657.0,26655.0,2.0
2018-10-01 02:33:57.823000+00:00,26655.0,26654.0,1.0
2018-10-01 02:34:03.787000+00:00,26657.0,26654.0,3.0
2018-10-01 02:34:04.138000+00:00,26656.0,26655.0,1.0
2018-10-01 02:34:04.488000+00:00,26657.0,26656.0,1.0
2018-10-01 02:34:05.890000+00:00,26656.0,26655.0,1.0
2018-10-01 02:34:06.590000+00:00,26657.0,26655.0,2.0
2018-10-01 02:34:07.642000+00:00,26656.0,26655.0,1.0
2018-10-01 02:34:09.744000+00:00,26657.0,26655.0,2.0
2018-10-01 02:34:11.495000+00:00,26657.0,26656.0,1.0
2018-10-01 02:34:12.196000+00:00,26658.0,26656.0,2.0
2018-10-01 02:34:12.546000+00:00,26657.0,26656.0,1.0
2018-10-01 02:34:12.897000+00:00,26658.0,26656.0,2.0
2018-10-01 02:34:13.948000+00:00,26658.0,26657.0,1.0
2018-10-01 02:34:16.050000+00:00,26657.0,26656.0,1.0
2018-10-01 02:34:17.102000+00:00,26658.0,26656.0,2.0
2018-10-01 02:34:24.109000+00:00,26658.0,26657.0,1.0
2018-10-01 02:34:24.811000+00:00,26657.0,26656.0,1.0
2018-10-01 02:34:28.666000+00:00,26656.0,26654.0,2.0
2018-10-01 02:34:29.017000+00:00,26656.0,26655.0,1.0
2018-10-01 02:34:29.719000+00:00,26657.0,26655.0,2.0
2018-10-01 02:34:31.471000+00:00,26656.0,26655.0,1.0
2018-10-01 02:34:34.626000+00:00,26656.0,26654.0,2.0
2018-10-01 02:34:35.677000+00:00,26656.0,26655.0,1.0
2018-10-01 02:34:36.029000+00:00,26655.0,26654.0,1.0
2018-10-01 02:34:36.731000+00:00,26656.0,26655.0,1.0
2018-10-01 02:34:38.833000+00:00,26655.0,26654.0,1.0
2018-10-01 02:34:39.183000+00:00,26656.0,26654.0,2.0
2018-10-01 02:34:39.535000+00:00,26656.0,26655.0,1.0
2018-10-01 02:34:40.238000+00:00,26655.0,26654.0,1.0
2018-10-01 02:34:40.589000+00:00,26656.0,26655.0,1.0
2018-10-01 02:34:41.639000+00:00,26656.0,26654.0,2.0
2018-10-01 02:34:42.691000+00:00,26654.0,26652.0,2.0
2018-10-01 02:34:43.393000+00:00,26653.0,26651.0,2.0
2018-10-01 02:34:44.093000+00:00,26653.0,26652.0,1.0
2018-10-01 02:34:46.195000+00:00,26654.0,26652.0,2.0
2018-10-01 02:34:46.545000+00:00,26654.0,26653.0,1.0
2018-10-01 02:34:47.246000+00:00,26655.0,26654.0,1.0
2018-10-01 02:34:47.596000+00:00,26654.0,26653.0,1.0
2018-10-01 02:34:49.348000+00:00,26654.0,26652.0,2.0
2018-10-01 02:34:50.049000+00:00,26654.0,26653.0,1.0
2018-10-01 02:34:52.852000+00:00,26655.0,26653.0,2.0
2018-10-01 02:34:53.905000+00:00,26654.0,26653.0,1.0
2018-10-01 02:35:04.419000+00:00,26655.0,26653.0,2.0
2018-10-01 02:35:05.469000+00:00,26655.0,26654.0,1.0
2018-10-01 02:35:06.171000+00:00,26657.0,26656.0,1.0
2018-10-01 02:35:07.574000+00:00,26659.0,26656.0,3.0
2018-10-01 02:35:07.924000+00:00,26658.0,26656.0,2.0
2018-10-01 02:35:09.677000+00:00,26657.0,26656.0,1.0
2018-10-01 02:35:13.532000+00:00,26658.0,26656.0,2.0
2018-10-01 02:35:13.884000+00:00,26659.0,26657.0,2.0
2018-10-01 02:35:14.586000+00:00,26659.0,26658.0,1.0
2018-10-01 02:35:15.637000+00:00,26660.0,26659.0,1.0
2018-10-01 02:35:18.092000+00:00,26660.0,26658.0,2.0
2018-10-01 02:35:21.947000+00:00,26660.0,26659.0,1.0
2018-10-01 02:35:30.359000+00:00,26660.0,26658.0,2.0
2018-10-01 02:35:32.814000+00:00,26659.0,26658.0,1.0
2018-10-01 02:35:39.470000+00:00,26660.0,26658.0,2.0
2018-10-01 02:35:43.325000+00:00,26659.0,26658.0,1.0
2018-10-01 02:36:08.595000+00:00,26660.0,26658.0,2.0
2018-10-01 02:36:09.645000+00:00,26660.0,26659.0,1.0
2018-10-01 02:36:11.748000+00:00,26661.0,26660.0,1.0
2018-10-01 02:36:12.451000+00:00,26662.0,26660.0,2.0
2018-10-01 02:36:12.800000+00:00,26662.0,26661.0,1.0
2018-10-01 02:36:13.502000+00:00,26663.0,26661.0,2.0
2018-10-01 02:36:13.853000+00:00,26662.0,26661.0,1.0
2018-10-01 02:36:14.204000+00:00,26664.0,26662.0,2.0
2018-10-01 02:36:14.556000+00:00,26663.0,26662.0,1.0
2018-10-01 02:36:14.906000+00:00,26664.0,26663.0,1.0
2018-10-01 02:36:15.259000+00:00,26666.0,26664.0,2.0
2018-10-01 02:36:15.609000+00:00,26666.0,26665.0,1.0
2018-10-01 02:36:17.011000+00:00,26665.0,26664.0,1.0
2018-10-01 02:36:19.114000+00:00,26666.0,26664.0,2.0
2018-10-01 02:36:20.166000+00:00,26666.0,26665.0,1.0
2018-10-01 02:36:25.774000+00:00,26667.0,26664.0,3.0
2018-10-01 02:36:26.124000+00:00,26666.0,26664.0,2.0
2018-10-01 02:36:26.826000+00:00,26666.0,26665.0,1.0
2018-10-01 02:36:27.176000+00:00,26668.0,26665.0,3.0
2018-10-01 02:36:27.529000+00:00,26667.0,26665.0,2.0
2018-10-01 02:36:29.281000+00:00,26666.0,26665.0,1.0
2018-10-01 02:36:29.632000+00:00,26667.0,26665.0,2.0
2018-10-01 02:36:31.386000+00:00,26667.0,26666.0,1.0
2018-10-01 02:36:32.438000+00:00,26666.0,26665.0,1.0
2018-10-01 02:36:33.841000+00:00,26666.0,26664.0,2.0
2018-10-01 02:36:34.191000+00:00,26666.0,26665.0,1.0
2018-10-01 02:36:34.891000+00:00,26667.0,26666.0,1.0
2018-10-01 02:36:37.696000+00:00,26666.0,26665.0,1.0
2018-10-01 02:36:39.799000+00:00,26667.0,26666.0,1.0
2018-10-01 02:36:40.850000+00:00,26667.0,26665.0,2.0
2018-10-01 02:36:41.901000+00:00,26666.0,26665.0,1.0
2018-10-01 02:36:46.463000+00:00,26664.0,26662.0,2.0
2018-10-01 02:36:46.813000+00:00,26664.0,26663.0,1.0
2018-10-01 02:36:47.512000+00:00,26664.0,26662.0,2.0
2018-10-01 02:36:48.213000+00:00,26664.0,26663.0,1.0
2018-10-01 02:36:49.968000+00:00,26663.0,26662.0,1.0
2018-10-01 02:36:51.368000+00:00,26664.0,26661.0,3.0
2018-10-01 02:36:51.719000+00:00,26663.0,26661.0,2.0
2018-10-01 02:36:53.820000+00:00,26662.0,26661.0,1.0
2018-10-01 02:37:09.589000+00:00,26662.0,26660.0,2.0
2018-10-01 02:37:10.290000+00:00,26662.0,26661.0,1.0
2018-10-01 02:37:10.991000+00:00,26662.0,26660.0,2.0
2018-10-01 02:37:13.093000+00:00,26663.0,26660.0,3.0
2018-10-01 02:37:13.443000+00:00,26662.0,26660.0,2.0
2018-10-01 02:37:14.847000+00:00,26662.0,26661.0,1.0
2018-10-01 02:37:16.252000+00:00,26662.0,26660.0,2.0
2018-10-01 02:37:18.003000+00:00,26661.0,26660.0,1.0
2018-10-01 02:37:22.565000+00:00,26662.0,26661.0,1.0
2018-10-01 02:37:36.591000+00:00,26663.0,26661.0,2.0
2018-10-01 02:37:37.642000+00:00,26663.0,26662.0,1.0
2018-10-01 02:37:37.992000+00:00,26664.0,26662.0,2.0
2018-10-01 02:37:40.448000+00:00,26664.0,26663.0,1.0
2018-10-01 02:37:40.797000+00:00,26664.0,26662.0,2.0
2018-10-01 02:37:43.600000+00:00,26664.0,26663.0,1.0
2018-10-01 02:37:43.952000+00:00,26664.0,26662.0,2.0
2018-10-01 02:37:46.754000+00:00,26663.0,26662.0,1.0
2018-10-01 02:37:48.507000+00:00,26664.0,26662.0,2.0
2018-10-01 02:37:49.209000+00:00,26663.0,26662.0,1.0
2018-10-01 02:37:55.164000+00:00,26664.0,26663.0,1.0
2018-10-01 02:37:57.971000+00:00,26665.0,26664.0,1.0
2018-10-01 02:38:02.524000+00:00,26666.0,26664.0,2.0
2018-10-01 02:38:03.225000+00:00,26665.0,26664.0,1.0
2018-10-01 02:38:04.276000+00:00,26665.0,26663.0,2.0
2018-10-01 02:38:04.977000+00:00,26665.0,26664.0,1.0
2018-10-01 02:38:05.329000+00:00,26666.0,26664.0,2.0
2018-10-01 02:38:06.029000+00:00,26665.0,26664.0,1.0
2018-10-01 02:38:06.380000+00:00,26666.0,26664.0,2.0
2018-10-01 02:38:08.483000+00:00,26666.0,26665.0,1.0
2018-10-01 02:38:11.290000+00:00,26667.0,26666.0,1.0
2018-10-01 02:38:13.044000+00:00,26666.0,26665.0,1.0
2018-10-01 02:38:14.094000+00:00,26667.0,26665.0,2.0
2018-10-01 02:38:14.796000+00:00,26666.0,26665.0,1.0
2018-10-01 02:38:16.900000+00:00,26667.0,26665.0,2.0
2018-10-01 02:38:17.951000+00:00,26667.0,26666.0,1.0
2018-10-01 02:38:18.651000+00:00,26667.0,26665.0,2.0
2018-10-01 02:38:23.557000+00:00,26667.0,26666.0,1.0
2018-10-01 02:38:23.908000+00:00,26667.0,26665.0,2.0
2018-10-01 02:38:26.012000+00:00,26667.0,26666.0,1.0
2018-10-01 02:38:30.223000+00:00,26668.0,26666.0,2.0
2018-10-01 02:38:30.573000+00:00,26668.0,26667.0,1.0
2018-10-01 02:38:31.977000+00:00,26669.0,26667.0,2.0
2018-10-01 02:38:32.325000+00:00,26668.0,26667.0,1.0
2018-10-01 02:38:32.676000+00:00,26669.0,26667.0,2.0
2018-10-01 02:38:34.430000+00:00,26668.0,26667.0,1.0
2018-10-01 02:38:37.232000+00:00,26669.0,26667.0,2.0
2018-10-01 02:38:37.933000+00:00,26669.0,26668.0,1.0
2018-10-01 02:38:38.986000+00:00,26670.0,26668.0,2.0
2018-10-01 02:38:39.337000+00:00,26669.0,26668.0,1.0
2018-10-01 02:38:42.490000+00:00,26669.0,26667.0,2.0
2018-10-01 02:38:46.696000+00:00,26669.0,26668.0,1.0
2018-10-01 02:38:49.152000+00:00,26669.0,26667.0,2.0
2018-10-01 02:38:50.203000+00:00,26668.0,26667.0,1.0
2018-10-01 02:39:02.478000+00:00,26667.0,26666.0,1.0
2018-10-01 02:39:03.181000+00:00,26668.0,26666.0,2.0
2018-10-01 02:39:03.532000+00:00,26667.0,26666.0,1.0
2018-10-01 02:39:04.586000+00:00,26668.0,26666.0,2.0
2018-10-01 02:39:07.390000+00:00,26668.0,26667.0,1.0
2018-10-01 02:39:11.595000+00:00,26668.0,26666.0,2.0
2018-10-01 02:39:11.946000+00:00,26668.0,26667.0,1.0
2018-10-01 02:39:15.453000+00:00,26668.0,26666.0,2.0
2018-10-01 02:39:18.958000+00:00,26667.0,26666.0,1.0
2018-10-01 02:39:23.863000+00:00,26667.0,26665.0,2.0
2018-10-01 02:39:25.965000+00:00,26666.0,26665.0,1.0
2018-10-01 02:39:27.367000+00:00,26667.0,26665.0,2.0
2018-10-01 02:39:30.871000+00:00,26666.0,26665.0,1.0
2018-10-01 02:39:37.879000+00:00,26666.0,26664.0,2.0
2018-10-01 02:39:39.280000+00:00,26665.0,26664.0,1.0
2018-10-01 02:39:41.033000+00:00,26666.0,26665.0,1.0
2018-10-01 02:39:41.383000+00:00,26666.0,26664.0,2.0
2018-10-01 02:39:42.083000+00:00,26665.0,26664.0,1.0
2018-10-01 02:39:42.785000+00:00,26666.0,26664.0,2.0
2018-10-01 02:39:43.835000+00:00,26665.0,26664.0,1.0
2018-10-01 02:39:51.896000+00:00,26665.0,26663.0,2.0
2018-10-01 02:39:52.246000+00:00,26664.0,26663.0,1.0
2018-10-01 02:39:56.808000+00:00,26664.0,26662.0,2.0
2018-10-01 02:39:57.511000+00:00,26666.0,26664.0,2.0
2018-10-01 02:39:59.264000+00:00,26666.0,26665.0,1.0
2018-10-01 02:39:59.615000+00:00,26665.0,26664.0,1.0
2018-10-01 02:40:03.826000+00:00,26665.0,26663.0,2.0
2018-10-01 02:40:04.526000+00:00,26664.0,26663.0,1.0
2018-10-01 02:40:04.879000+00:00,26664.0,26662.0,2.0
2018-10-01 02:40:07.683000+00:00,26664.0,26663.0,1.0
2018-10-01 02:40:09.787000+00:00,26664.0,26662.0,2.0
2018-10-01 02:40:10.839000+00:00,26663.0,26662.0,1.0
2018-10-01 02:40:11.189000+00:00,26663.0,26661.0,2.0
2018-10-01 02:40:12.590000+00:00,26662.0,26661.0,1.0
2018-10-01 02:40:16.096000+00:00,26663.0,26662.0,1.0
2018-10-01 02:40:18.553000+00:00,26662.0,26661.0,1.0
2018-10-01 02:40:18.904000+00:00,26663.0,26662.0,1.0
2018-10-01 02:40:20.309000+00:00,26664.0,26663.0,1.0
2018-10-01 02:40:22.061000+00:00,26665.0,26663.0,2.0
2018-10-01 02:40:22.761000+00:00,26665.0,26664.0,1.0
2018-10-01 02:40:25.914000+00:00,26665.0,26663.0,2.0
2018-10-01 02:40:26.618000+00:00,26663.0,26662.0,1.0
2018-10-01 02:40:33.630000+00:00,26662.0,26661.0,1.0
2018-10-01 02:40:37.839000+00:00,26661.0,26660.0,1.0
2018-10-01 02:40:39.942000+00:00,26662.0,26660.0,2.0
2018-10-01 02:40:40.295000+00:00,26662.0,26661.0,1.0
2018-10-01 02:40:42.397000+00:00,26663.0,26662.0,1.0
2018-10-01 02:40:45.900000+00:00,26665.0,26662.0,3.0
2018-10-01 02:40:46.250000+00:00,26664.0,26662.0,2.0
2018-10-01 02:40:50.804000+00:00,26663.0,26662.0,1.0
2018-10-01 02:40:59.913000+00:00,26663.0,26661.0,2.0
2018-10-01 02:41:00.264000+00:00,26663.0,26662.0,1.0
2018-10-01 02:41:05.521000+00:00,26664.0,26663.0,1.0
2018-10-01 02:41:11.829000+00:00,26663.0,26662.0,1.0
2018-10-01 02:41:16.736000+00:00,26662.0,26661.0,1.0
2018-10-01 02:41:28.300000+00:00,26661.0,26660.0,1.0
2018-10-01 02:41:35.661000+00:00,26661.0,26659.0,2.0
2018-10-01 02:41:37.765000+00:00,26661.0,26660.0,1.0
2018-10-01 02:41:38.465000+00:00,26661.0,26659.0,2.0
2018-10-01 02:41:39.866000+00:00,26661.0,26660.0,1.0
2018-10-01 02:41:41.968000+00:00,26661.0,26659.0,2.0
2018-10-01 02:41:43.020000+00:00,26662.0,26659.0,3.0
2018-10-01 02:41:43.371000+00:00,26661.0,26659.0,2.0
2018-10-01 02:41:44.774000+00:00,26660.0,26659.0,1.0
2018-10-01 02:41:53.185000+00:00,26660.0,26658.0,2.0
2018-10-01 02:41:53.885000+00:00,26660.0,26659.0,1.0
2018-10-01 02:41:55.287000+00:00,26662.0,26660.0,2.0
2018-10-01 02:41:55.637000+00:00,26661.0,26660.0,1.0
2018-10-01 02:41:55.987000+00:00,26660.0,26659.0,1.0
2018-10-01 02:41:57.390000+00:00,26661.0,26659.0,2.0
2018-10-01 02:41:58.091000+00:00,26661.0,26660.0,1.0
2018-10-01 02:41:58.441000+00:00,26660.0,26659.0,1.0
2018-10-01 02:42:04.402000+00:00,26661.0,26659.0,2.0
2018-10-01 02:42:05.454000+00:00,26661.0,26660.0,1.0
2018-10-01 02:42:07.908000+00:00,26661.0,26659.0,2.0
2018-10-01 02:42:12.462000+00:00,26661.0,26660.0,1.0
2018-10-01 02:42:12.812000+00:00,26662.0,26660.0,2.0
2018-10-01 02:42:13.163000+00:00,26662.0,26661.0,1.0
2018-10-01 02:42:14.391000+00:00,26662.0,26660.0,2.0
2018-10-01 02:42:16.844000+00:00,26662.0,26661.0,1.0
2018-10-01 02:42:21.752000+00:00,26664.0,26663.0,1.0
2018-10-01 02:42:24.556000+00:00,26664.0,26662.0,2.0
2018-10-01 02:42:27.359000+00:00,26664.0,26663.0,1.0
2018-10-01 02:42:28.410000+00:00,26664.0,26662.0,2.0
2018-10-01 02:42:30.513000+00:00,26664.0,26663.0,1.0
2018-10-01 02:42:32.265000+00:00,26664.0,26662.0,2.0
2018-10-01 02:42:32.965000+00:00,26663.0,26662.0,1.0
2018-10-01 02:42:36.480000+00:00,26664.0,26663.0,1.0
2018-10-01 02:42:38.583000+00:00,26664.0,26662.0,2.0
2018-10-01 02:42:39.987000+00:00,26664.0,26663.0,1.0
2018-10-01 02:42:44.545000+00:00,26664.0,26662.0,2.0
2018-10-01 02:42:45.244000+00:00,26664.0,26663.0,1.0
2018-10-01 02:42:51.902000+00:00,26664.0,26662.0,2.0
2018-10-01 02:42:54.355000+00:00,26663.0,26662.0,1.0
2018-10-01 02:43:03.115000+00:00,26662.0,26661.0,1.0
2018-10-01 02:43:06.619000+00:00,26663.0,26661.0,2.0
2018-10-01 02:43:06.969000+00:00,26663.0,26662.0,1.0
2018-10-01 02:43:14.329000+00:00,26663.0,26661.0,2.0
2018-10-01 02:43:23.087000+00:00,26663.0,26662.0,1.0
2018-10-01 02:43:26.941000+00:00,26663.0,26661.0,2.0
2018-10-01 02:43:27.642000+00:00,26662.0,26661.0,1.0
2018-10-01 02:43:27.992000+00:00,26663.0,26661.0,2.0
2018-10-01 02:43:30.450000+00:00,26662.0,26661.0,1.0
2018-10-01 02:43:41.315000+00:00,26663.0,26661.0,2.0
2018-10-01 02:43:42.367000+00:00,26663.0,26662.0,1.0
2018-10-01 02:43:44.118000+00:00,26663.0,26661.0,2.0
2018-10-01 02:43:45.872000+00:00,26663.0,26662.0,1.0
2018-10-01 02:43:47.274000+00:00,26664.0,26663.0,1.0
2018-10-01 02:43:51.127000+00:00,26665.0,26664.0,1.0
2018-10-01 02:43:52.879000+00:00,26666.0,26664.0,2.0
2018-10-01 02:43:53.930000+00:00,26665.0,26664.0,1.0
2018-10-01 02:43:56.384000+00:00,26666.0,26664.0,2.0
2018-10-01 02:43:56.734000+00:00,26666.0,26665.0,1.0
2018-10-01 02:44:00.589000+00:00,26667.0,26665.0,2.0
2018-10-01 02:44:01.990000+00:00,26667.0,26666.0,1.0
2018-10-01 02:44:05.142000+00:00,26668.0,26666.0,2.0
2018-10-01 02:44:06.895000+00:00,26668.0,26667.0,1.0
2018-10-01 02:44:07.596000+00:00,26668.0,26666.0,2.0
2018-10-01 02:44:08.997000+00:00,26667.0,26666.0,1.0
2018-10-01 02:44:11.099000+00:00,26668.0,26666.0,2.0
2018-10-01 02:44:11.452000+00:00,26667.0,26666.0,1.0
2018-10-01 02:44:16.358000+00:00,26667.0,26665.0,2.0
2018-10-01 02:44:17.060000+00:00,26666.0,26665.0,1.0
2018-10-01 02:44:17.760000+00:00,26666.0,26664.0,2.0
2018-10-01 02:44:19.163000+00:00,26666.0,26665.0,1.0
2018-10-01 02:44:23.368000+00:00,26665.0,26664.0,1.0
2018-10-01 02:44:24.418000+00:00,26667.0,26664.0,3.0
2018-10-01 02:44:24.769000+00:00,26666.0,26664.0,2.0
2018-10-01 02:44:31.076000+00:00,26665.0,26664.0,1.0
2018-10-01 02:44:34.582000+00:00,26665.0,26663.0,2.0
2018-10-01 02:44:34.932000+00:00,26664.0,26663.0,1.0
2018-10-01 02:44:35.284000+00:00,26665.0,26663.0,2.0
2018-10-01 02:44:36.686000+00:00,26664.0,26663.0,1.0
2018-10-01 02:44:37.036000+00:00,26665.0,26663.0,2.0
2018-10-01 02:44:44.262000+00:00,26665.0,26664.0,1.0
2018-10-01 02:44:48.469000+00:00,26666.0,26664.0,2.0
2018-10-01 02:44:49.170000+00:00,26666.0,26665.0,1.0
2018-10-01 02:44:51.974000+00:00,26665.0,26663.0,2.0
2018-10-01 02:44:52.675000+00:00,26664.0,26663.0,1.0
2018-10-01 02:44:53.726000+00:00,26664.0,26662.0,2.0
2018-10-01 02:44:54.428000+00:00,26665.0,26664.0,1.0
2018-10-01 02:44:58.455000+00:00,26665.0,26663.0,2.0
2018-10-01 02:44:59.856000+00:00,26665.0,26664.0,1.0
2018-10-01 02:45:06.869000+00:00,26667.0,26664.0,3.0
2018-10-01 02:45:07.222000+00:00,26666.0,26665.0,1.0
2018-10-01 02:45:07.574000+00:00,26667.0,26665.0,2.0
2018-10-01 02:45:07.925000+00:00,26666.0,26665.0,1.0
2018-10-01 02:45:10.028000+00:00,26666.0,26664.0,2.0
2018-10-01 02:45:10.728000+00:00,26666.0,26665.0,1.0
2018-10-01 02:45:13.884000+00:00,26666.0,26664.0,2.0
2018-10-01 02:45:18.788000+00:00,26666.0,26665.0,1.0
2018-10-01 02:45:19.140000+00:00,26666.0,26664.0,2.0
2018-10-01 02:45:21.592000+00:00,26665.0,26664.0,1.0
2018-10-01 02:45:25.095000+00:00,26665.0,26663.0,2.0
2018-10-01 02:45:31.755000+00:00,26664.0,26663.0,1.0
2018-10-01 02:45:39.820000+00:00,26664.0,26662.0,2.0
2018-10-01 02:45:41.575000+00:00,26663.0,26662.0,1.0
2018-10-01 02:45:42.276000+00:00,26664.0,26662.0,2.0
2018-10-01 02:45:47.183000+00:00,26663.0,26662.0,1.0
2018-10-01 02:45:47.533000+00:00,26664.0,26662.0,2.0
2018-10-01 02:45:48.234000+00:00,26663.0,26662.0,1.0
2018-10-01 02:45:53.140000+00:00,26664.0,26662.0,2.0
2018-10-01 02:45:55.592000+00:00,26663.0,26662.0,1.0
2018-10-01 02:45:55.943000+00:00,26664.0,26662.0,2.0
2018-10-01 02:45:56.643000+00:00,26663.0,26662.0,1.0
2018-10-01 02:46:04.721000+00:00,26662.0,26661.0,1.0
2018-10-01 02:46:07.175000+00:00,26662.0,26660.0,2.0
2018-10-01 02:46:07.877000+00:00,26661.0,26660.0,1.0
2018-10-01 02:46:12.082000+00:00,26662.0,26661.0,1.0
2018-10-01 02:46:14.884000+00:00,26662.0,26660.0,2.0
2018-10-01 02:46:15.235000+00:00,26662.0,26661.0,1.0
2018-10-01 02:46:20.488000+00:00,26662.0,26660.0,2.0
2018-10-01 02:46:23.642000+00:00,26662.0,26661.0,1.0
2018-10-01 02:46:25.393000+00:00,26662.0,26660.0,2.0
2018-10-01 02:46:26.095000+00:00,26661.0,26660.0,1.0
2018-10-01 02:46:27.496000+00:00,26661.0,26659.0,2.0
2018-10-01 02:46:32.401000+00:00,26660.0,26659.0,1.0
2018-10-01 02:46:58.082000+00:00,26662.0,26659.0,3.0
2018-10-01 02:46:58.433000+00:00,26660.0,26658.0,2.0
2018-10-01 02:46:59.835000+00:00,26661.0,26660.0,1.0
2018-10-01 02:47:09.292000+00:00,26662.0,26660.0,2.0
2018-10-01 02:47:24.421000+00:00,26661.0,26660.0,1.0
2018-10-01 02:47:57.118000+00:00,26662.0,26661.0,1.0
2018-10-01 02:47:58.173000+00:00,26660.0,26659.0,1.0
2018-10-01 02:47:59.924000+00:00,26660.0,26658.0,2.0
2018-10-01 02:48:17.110000+00:00,26659.0,26658.0,1.0
2018-10-01 02:48:23.417000+00:00,26660.0,26658.0,2.0
2018-10-01 02:48:31.124000+00:00,26659.0,26658.0,1.0
