,bid,size
2018-10-03 00:06:00.069000+00:00,26803.0,15.0
2018-10-03 00:06:00.420000+00:00,26802.0,36.0
2018-10-03 00:06:01.120000+00:00,26801.0,36.0
2018-10-03 00:06:01.822000+00:00,26800.0,36.0
2018-10-03 00:06:16.907000+00:00,26798.0,20.0
2018-10-03 00:06:17.609000+00:00,26797.0,36.0
2018-10-03 00:06:19.364000+00:00,26796.0,26.0
2018-10-03 00:06:21.470000+00:00,26797.0,20.0
2018-10-03 00:06:22.872000+00:00,26796.0,36.0
2018-10-03 00:06:23.225000+00:00,26797.0,30.0
2018-10-03 00:06:35.501000+00:00,26798.0,36.0
2018-10-03 00:06:37.955000+00:00,26797.0,36.0
2018-10-03 00:06:38.657000+00:00,26795.0,36.0
2018-10-03 00:06:41.111000+00:00,26794.0,36.0
2018-10-03 00:06:41.814000+00:00,26793.0,30.0
2018-10-03 00:06:49.177000+00:00,26794.0,25.0
2018-10-03 00:06:50.231000+00:00,26799.0,25.0
2018-10-03 00:06:51.286000+00:00,26801.0,35.0
2018-10-03 00:06:52.339000+00:00,26800.0,36.0
2018-10-03 00:06:52.691000+00:00,26801.0,25.0
2018-10-03 00:06:53.041000+00:00,26800.0,36.0
2018-10-03 00:06:54.446000+00:00,26801.0,36.0
2018-10-03 00:06:54.796000+00:00,26802.0,25.0
2018-10-03 00:06:57.949000+00:00,26801.0,26.0
2018-10-03 00:07:00.054000+00:00,26803.0,30.0
2018-10-03 00:07:00.407000+00:00,26805.0,35.0
2018-10-03 00:07:01.110000+00:00,26804.0,20.0
2018-10-03 00:07:02.161000+00:00,26805.0,20.0
2018-10-03 00:07:07.421000+00:00,26806.0,35.0
2018-10-03 00:07:17.595000+00:00,26805.0,35.0
2018-10-03 00:07:18.648000+00:00,26806.0,30.0
2018-10-03 00:07:21.451000+00:00,26805.0,35.0
2018-10-03 00:07:29.515000+00:00,26803.0,35.0
2018-10-03 00:07:34.431000+00:00,26802.0,35.0
2018-10-03 00:07:39.685000+00:00,26801.0,20.0
2018-10-03 00:07:41.439000+00:00,26800.0,35.0
2018-10-03 00:07:44.240000+00:00,26801.0,25.0
2018-10-03 00:07:47.044000+00:00,26800.0,35.0
2018-10-03 00:07:48.449000+00:00,26801.0,20.0
2018-10-03 00:07:48.802000+00:00,26800.0,35.0
2018-10-03 00:07:55.465000+00:00,26801.0,35.0
2018-10-03 00:07:56.869000+00:00,26802.0,25.0
2018-10-03 00:08:19.670000+00:00,26803.0,25.0
2018-10-03 00:08:20.372000+00:00,26802.0,20.0
2018-10-03 00:08:22.480000+00:00,26801.0,25.0
2018-10-03 00:08:23.181000+00:00,26803.0,15.0
2018-10-03 00:08:28.090000+00:00,26802.0,35.0
2018-10-03 00:08:31.595000+00:00,26803.0,20.0
2018-10-03 00:08:32.297000+00:00,26802.0,35.0
2018-10-03 00:08:32.646000+00:00,26803.0,20.0
2018-10-03 00:08:39.660000+00:00,26802.0,35.0
2018-10-03 00:09:01.756000+00:00,26803.0,15.0
2018-10-03 00:09:07.364000+00:00,26802.0,35.0
2018-10-03 00:09:21.736000+00:00,26804.0,30.0
2018-10-03 00:09:34.358000+00:00,26805.0,20.0
2018-10-03 00:09:41.370000+00:00,26806.0,15.0
2018-10-03 00:09:45.227000+00:00,26805.0,35.0
2018-10-03 00:09:47.329000+00:00,26806.0,25.0
2018-10-03 00:09:49.080000+00:00,26805.0,35.0
2018-10-03 00:09:51.183000+00:00,26806.0,25.0
2018-10-03 00:09:53.989000+00:00,26807.0,25.0
2018-10-03 00:09:55.043000+00:00,26808.0,25.0
2018-10-03 00:10:01.709000+00:00,26807.0,35.0
2018-10-03 00:10:02.060000+00:00,26808.0,25.0
2018-10-03 00:10:03.111000+00:00,26807.0,35.0
2018-10-03 00:10:03.461000+00:00,26808.0,30.0
2018-10-03 00:10:06.268000+00:00,26809.0,20.0
2018-10-03 00:10:06.619000+00:00,26808.0,35.0
2018-10-03 00:10:11.878000+00:00,26807.0,15.0
2018-10-03 00:10:14.332000+00:00,26806.0,35.0
2018-10-03 00:10:16.787000+00:00,26805.0,35.0
2018-10-03 00:10:23.805000+00:00,26806.0,25.0
2018-10-03 00:10:28.015000+00:00,26807.0,25.0
2018-10-03 00:10:35.406000+00:00,26806.0,25.0
2018-10-03 00:10:36.808000+00:00,26807.0,25.0
2018-10-03 00:10:37.158000+00:00,26808.0,25.0
2018-10-03 00:10:38.910000+00:00,26807.0,35.0
2018-10-03 00:10:41.714000+00:00,26808.0,35.0
2018-10-03 00:10:44.872000+00:00,26809.0,15.0
2018-10-03 00:10:45.225000+00:00,26808.0,35.0
2018-10-03 00:10:51.886000+00:00,26807.0,35.0
2018-10-03 00:10:52.235000+00:00,26808.0,30.0
2018-10-03 00:10:59.249000+00:00,26809.0,20.0
2018-10-03 00:11:04.511000+00:00,26808.0,35.0
2018-10-03 00:11:29.051000+00:00,26807.0,35.0
2018-10-03 00:11:38.168000+00:00,26806.0,35.0
2018-10-03 00:11:40.271000+00:00,26805.0,35.0
2018-10-03 00:11:42.026000+00:00,26806.0,35.0
2018-10-03 00:11:42.728000+00:00,26807.0,30.0
2018-10-03 00:11:51.849000+00:00,26806.0,25.0
2018-10-03 00:11:56.055000+00:00,26807.0,25.0
2018-10-03 00:11:56.405000+00:00,26806.0,25.0
2018-10-03 00:11:57.106000+00:00,26807.0,25.0
2018-10-03 00:11:57.457000+00:00,26806.0,35.0
2018-10-03 00:12:03.556000+00:00,26807.0,20.0
2018-10-03 00:12:04.606000+00:00,26806.0,35.0
2018-10-03 00:12:05.659000+00:00,26805.0,35.0
2018-10-03 00:12:06.362000+00:00,26806.0,35.0
2018-10-03 00:12:22.490000+00:00,26805.0,35.0
2018-10-03 00:12:35.459000+00:00,26804.0,35.0
2018-10-03 00:12:38.616000+00:00,26805.0,20.0
2018-10-03 00:12:40.719000+00:00,26804.0,35.0
2018-10-03 00:12:49.136000+00:00,26803.0,35.0
2018-10-03 00:12:49.486000+00:00,26804.0,25.0
2018-10-03 00:12:50.187000+00:00,26803.0,35.0
2018-10-03 00:12:51.240000+00:00,26804.0,20.0
2018-10-03 00:12:57.205000+00:00,26805.0,15.0
2018-10-03 00:13:02.466000+00:00,26804.0,35.0
2018-10-03 00:13:03.520000+00:00,26805.0,25.0
2018-10-03 00:13:03.871000+00:00,26804.0,35.0
2018-10-03 00:13:06.678000+00:00,26803.0,35.0
2018-10-03 00:13:07.380000+00:00,26802.0,35.0
2018-10-03 00:13:17.901000+00:00,26801.0,35.0
2018-10-03 00:13:23.160000+00:00,26802.0,20.0
2018-10-03 00:13:45.954000+00:00,26801.0,34.0
2018-10-03 00:13:47.357000+00:00,26802.0,15.0
2018-10-03 00:13:56.825000+00:00,26801.0,24.0
2018-10-03 00:13:59.629000+00:00,26802.0,20.0
2018-10-03 00:14:00.681000+00:00,26801.0,34.0
2018-10-03 00:14:09.091000+00:00,26800.0,15.0
2018-10-03 00:14:10.847000+00:00,26799.0,34.0
2018-10-03 00:14:12.599000+00:00,26800.0,34.0
2018-10-03 00:14:14.002000+00:00,26799.0,34.0
2018-10-03 00:14:17.160000+00:00,26798.0,24.0
2018-10-03 00:14:19.968000+00:00,26799.0,20.0
2018-10-03 00:14:29.082000+00:00,26800.0,25.0
2018-10-03 00:14:30.134000+00:00,26799.0,34.0
2018-10-03 00:14:32.943000+00:00,26800.0,20.0
2018-10-03 00:14:46.617000+00:00,26801.0,20.0
2018-10-03 00:14:47.319000+00:00,26800.0,34.0
2018-10-03 00:14:58.895000+00:00,26801.0,15.0
2018-10-03 00:15:18.559000+00:00,26800.0,34.0
2018-10-03 00:15:24.172000+00:00,26799.0,24.0
2018-10-03 00:15:41.348000+00:00,26800.0,20.0
2018-10-03 00:15:42.399000+00:00,26799.0,34.0
2018-10-03 00:15:47.656000+00:00,26800.0,20.0
2018-10-03 00:15:51.517000+00:00,26799.0,34.0
2018-10-03 00:15:53.973000+00:00,26800.0,25.0
2018-10-03 00:16:13.610000+00:00,26801.0,25.0
2018-10-03 00:16:13.959000+00:00,26800.0,34.0
2018-10-03 00:16:16.062000+00:00,26801.0,25.0
2018-10-03 00:16:17.815000+00:00,26800.0,34.0
2018-10-03 00:16:48.310000+00:00,26801.0,25.0
2018-10-03 00:16:49.361000+00:00,26800.0,34.0
2018-10-03 00:16:59.523000+00:00,26801.0,30.0
2018-10-03 00:17:01.627000+00:00,26800.0,30.0
2018-10-03 00:17:08.636000+00:00,26801.0,15.0
2018-10-03 00:17:11.793000+00:00,26800.0,34.0
2018-10-03 00:17:39.487000+00:00,26801.0,34.0
2018-10-03 00:17:47.896000+00:00,26800.0,34.0
2018-10-03 00:17:49.647000+00:00,26801.0,25.0
2018-10-03 00:17:50.698000+00:00,26800.0,25.0
2018-10-03 00:18:08.167000+00:00,26798.0,34.0
2018-10-03 00:18:32.459000+00:00,26799.0,30.0
2018-10-03 00:18:39.817000+00:00,26798.0,30.0
2018-10-03 00:18:40.518000+00:00,26799.0,15.0
2018-10-03 00:19:00.491000+00:00,26798.0,34.0
2018-10-03 00:19:04.698000+00:00,26793.0,34.0
2018-10-03 00:19:05.399000+00:00,26794.0,20.0
2018-10-03 00:19:05.749000+00:00,26793.0,34.0
2018-10-03 00:19:06.451000+00:00,26791.0,34.0
2018-10-03 00:19:07.858000+00:00,26792.0,25.0
2018-10-03 00:19:09.611000+00:00,26791.0,34.0
2018-10-03 00:19:15.226000+00:00,26792.0,15.0
2018-10-03 00:19:16.278000+00:00,26791.0,34.0
2018-10-03 00:19:17.329000+00:00,26792.0,20.0
2018-10-03 00:19:17.679000+00:00,26791.0,34.0
2018-10-03 00:19:18.380000+00:00,26792.0,20.0
2018-10-03 00:19:18.730000+00:00,26791.0,34.0
2018-10-03 00:19:22.937000+00:00,26792.0,20.0
2018-10-03 00:19:23.989000+00:00,26791.0,34.0
2018-10-03 00:19:28.548000+00:00,26790.0,34.0
2018-10-03 00:19:32.407000+00:00,26788.0,34.0
2018-10-03 00:19:34.162000+00:00,26789.0,20.0
2018-10-03 00:19:35.564000+00:00,26788.0,34.0
2018-10-03 00:19:48.533000+00:00,26787.0,34.0
2018-10-03 00:19:48.884000+00:00,26788.0,25.0
2018-10-03 00:19:58.697000+00:00,26789.0,25.0
2018-10-03 00:20:00.100000+00:00,26790.0,25.0
2018-10-03 00:20:01.505000+00:00,26789.0,34.0
2018-10-03 00:20:02.556000+00:00,26790.0,25.0
2018-10-03 00:20:05.714000+00:00,26792.0,25.0
2018-10-03 00:20:06.064000+00:00,26791.0,34.0
2018-10-03 00:20:09.220000+00:00,26792.0,25.0
2018-10-03 00:20:14.128000+00:00,26791.0,34.0
2018-10-03 00:20:20.436000+00:00,26792.0,25.0
2018-10-03 00:20:21.136000+00:00,26791.0,24.0
2018-10-03 00:20:23.589000+00:00,26792.0,20.0
2018-10-03 00:20:26.742000+00:00,26791.0,34.0
2018-10-03 00:20:33.398000+00:00,26792.0,15.0
2018-10-03 00:20:42.872000+00:00,26793.0,30.0
2018-10-03 00:20:43.223000+00:00,26794.0,25.0
2018-10-03 00:20:46.029000+00:00,26796.0,25.0
2018-10-03 00:20:48.486000+00:00,26798.0,24.0
2018-10-03 00:20:49.188000+00:00,26799.0,24.0
2018-10-03 00:20:51.295000+00:00,26798.0,34.0
2018-10-03 00:20:52.347000+00:00,26799.0,34.0
2018-10-03 00:20:54.101000+00:00,26798.0,20.0
2018-10-03 00:20:54.452000+00:00,26797.0,34.0
2018-10-03 00:20:56.553000+00:00,26796.0,34.0
2018-10-03 00:20:57.254000+00:00,26795.0,24.0
2018-10-03 00:20:57.604000+00:00,26797.0,25.0
2018-10-03 00:21:00.762000+00:00,26798.0,20.0
2018-10-03 00:21:05.322000+00:00,26796.0,24.0
2018-10-03 00:21:07.077000+00:00,26795.0,34.0
2018-10-03 00:21:14.088000+00:00,26796.0,34.0
2018-10-03 00:21:23.552000+00:00,26798.0,25.0
2018-10-03 00:21:27.406000+00:00,26797.0,34.0
2018-10-03 00:21:27.757000+00:00,26798.0,25.0
2018-10-03 00:21:31.613000+00:00,26799.0,34.0
2018-10-03 00:21:32.315000+00:00,26800.0,25.0
2018-10-03 00:21:32.665000+00:00,26799.0,34.0
2018-10-03 00:21:33.366000+00:00,26800.0,25.0
2018-10-03 00:21:34.067000+00:00,26799.0,34.0
2018-10-03 00:21:40.381000+00:00,26800.0,15.0
2018-10-03 00:21:48.787000+00:00,26801.0,20.0
2018-10-03 00:21:52.641000+00:00,26800.0,20.0
2018-10-03 00:21:54.745000+00:00,26799.0,34.0
2018-10-03 00:21:55.449000+00:00,26800.0,25.0
2018-10-03 00:21:59.313000+00:00,26799.0,25.0
2018-10-03 00:22:03.520000+00:00,26798.0,34.0
2018-10-03 00:22:04.571000+00:00,26799.0,15.0
2018-10-03 00:22:11.228000+00:00,26798.0,24.0
2018-10-03 00:22:11.578000+00:00,26799.0,20.0
2018-10-03 00:22:13.331000+00:00,26798.0,34.0
2018-10-03 00:22:17.538000+00:00,26799.0,25.0
2018-10-03 00:22:28.048000+00:00,26798.0,34.0
2018-10-03 00:22:29.099000+00:00,26799.0,25.0
2018-10-03 00:22:49.782000+00:00,26800.0,25.0
2018-10-03 00:22:53.985000+00:00,26799.0,34.0
2018-10-03 00:22:54.686000+00:00,26800.0,20.0
2018-10-03 00:22:58.894000+00:00,26799.0,34.0
2018-10-03 00:23:36.738000+00:00,26798.0,24.0
2018-10-03 00:23:40.242000+00:00,26797.0,34.0
2018-10-03 00:23:41.296000+00:00,26798.0,34.0
2018-10-03 00:23:53.299000+00:00,26797.0,34.0
2018-10-03 00:23:56.104000+00:00,26795.0,29.0
2018-10-03 00:23:57.505000+00:00,26797.0,15.0
2018-10-03 00:23:59.256000+00:00,26796.0,34.0
2018-10-03 00:24:02.062000+00:00,26797.0,20.0
2018-10-03 00:24:06.971000+00:00,26796.0,34.0
2018-10-03 00:24:17.491000+00:00,26797.0,25.0
2018-10-03 00:24:19.594000+00:00,26796.0,20.0
2018-10-03 00:24:40.419000+00:00,26795.0,34.0
2018-10-03 00:24:44.307000+00:00,26794.0,30.0
2018-10-03 00:24:52.724000+00:00,26795.0,20.0
2018-10-03 00:24:55.184000+00:00,26796.0,25.0
2018-10-03 00:24:56.238000+00:00,26795.0,20.0
2018-10-03 00:24:56.588000+00:00,26794.0,34.0
2018-10-03 00:24:56.939000+00:00,26793.0,34.0
2018-10-03 00:24:58.343000+00:00,26794.0,20.0
2018-10-03 00:25:00.096000+00:00,26793.0,34.0
2018-10-03 00:25:01.500000+00:00,26794.0,20.0
2018-10-03 00:25:02.204000+00:00,26793.0,34.0
2018-10-03 00:25:04.308000+00:00,26794.0,20.0
2018-10-03 00:25:12.022000+00:00,26793.0,20.0
2018-10-03 00:25:21.841000+00:00,26792.0,24.0
2018-10-03 00:25:22.191000+00:00,26793.0,20.0
2018-10-03 00:25:24.294000+00:00,26792.0,34.0
2018-10-03 00:25:26.050000+00:00,26791.0,34.0
2018-10-03 00:25:27.103000+00:00,26790.0,34.0
2018-10-03 00:25:30.262000+00:00,26791.0,34.0
2018-10-03 00:25:42.184000+00:00,26792.0,30.0
2018-10-03 00:25:55.499000+00:00,26793.0,15.0
2018-10-03 00:25:57.955000+00:00,26792.0,34.0
2018-10-03 00:26:01.461000+00:00,26791.0,34.0
2018-10-03 00:26:01.811000+00:00,26792.0,15.0
2018-10-03 00:26:02.512000+00:00,26791.0,34.0
2018-10-03 00:26:04.266000+00:00,26792.0,24.0
2018-10-03 00:26:13.031000+00:00,26793.0,20.0
2018-10-03 00:26:15.839000+00:00,26792.0,34.0
2018-10-03 00:26:21.796000+00:00,26793.0,25.0
2018-10-03 00:26:29.159000+00:00,26794.0,15.0
2018-10-03 00:26:29.508000+00:00,26793.0,34.0
2018-10-03 00:26:30.212000+00:00,26794.0,20.0
2018-10-03 00:26:38.272000+00:00,26793.0,34.0
2018-10-03 00:26:42.479000+00:00,26794.0,20.0
2018-10-03 00:26:44.230000+00:00,26793.0,34.0
2018-10-03 00:26:49.138000+00:00,26794.0,34.0
2018-10-03 00:27:03.506000+00:00,26795.0,34.0
2018-10-03 00:27:06.659000+00:00,26796.0,34.0
2018-10-03 00:27:07.360000+00:00,26795.0,34.0
2018-10-03 00:27:11.568000+00:00,26791.0,34.0
2018-10-03 00:27:19.277000+00:00,26790.0,24.0
2018-10-03 00:27:19.628000+00:00,26791.0,20.0
2018-10-03 00:27:20.329000+00:00,26790.0,34.0
2018-10-03 00:27:25.588000+00:00,26791.0,30.0
2018-10-03 00:27:40.652000+00:00,26790.0,33.0
2018-10-03 00:27:44.854000+00:00,26791.0,30.0
2018-10-03 00:27:48.007000+00:00,26790.0,23.0
2018-10-03 00:27:49.758000+00:00,26791.0,25.0
2018-10-03 00:27:50.459000+00:00,26790.0,33.0
2018-10-03 00:27:52.912000+00:00,26791.0,20.0
2018-10-03 00:27:55.459000+00:00,26790.0,33.0
2018-10-03 00:27:56.159000+00:00,26791.0,15.0
2018-10-03 00:27:56.509000+00:00,26790.0,33.0
2018-10-03 00:28:04.569000+00:00,26791.0,25.0
2018-10-03 00:28:06.321000+00:00,26790.0,23.0
2018-10-03 00:28:07.021000+00:00,26791.0,20.0
2018-10-03 00:28:12.975000+00:00,26790.0,33.0
2018-10-03 00:28:18.232000+00:00,26791.0,20.0
2018-10-03 00:28:18.581000+00:00,26790.0,33.0
2018-10-03 00:28:20.683000+00:00,26791.0,25.0
2018-10-03 00:28:30.492000+00:00,26793.0,20.0
2018-10-03 00:28:32.945000+00:00,26792.0,33.0
2018-10-03 00:28:39.951000+00:00,26793.0,30.0
2018-10-03 00:28:40.302000+00:00,26792.0,33.0
2018-10-03 00:28:40.652000+00:00,26793.0,30.0
2018-10-03 00:28:45.906000+00:00,26792.0,33.0
2018-10-03 00:28:46.607000+00:00,26793.0,20.0
2018-10-03 00:28:47.307000+00:00,26792.0,33.0
2018-10-03 00:28:51.322000+00:00,26791.0,33.0
2018-10-03 00:28:52.723000+00:00,26792.0,15.0
2018-10-03 00:28:57.628000+00:00,26791.0,33.0
2018-10-03 00:28:59.030000+00:00,26792.0,33.0
2018-10-03 00:29:04.988000+00:00,26791.0,33.0
2018-10-03 00:29:07.790000+00:00,26792.0,15.0
2018-10-03 00:29:09.893000+00:00,26791.0,23.0
2018-10-03 00:29:11.995000+00:00,26792.0,25.0
2018-10-03 00:29:16.201000+00:00,26793.0,20.0
2018-10-03 00:29:17.602000+00:00,26792.0,33.0
2018-10-03 00:29:17.953000+00:00,26793.0,33.0
2018-10-03 00:29:50.729000+00:00,26794.0,33.0
2018-10-03 00:29:54.933000+00:00,26793.0,33.0
2018-10-03 00:29:59.486000+00:00,26794.0,33.0
2018-10-03 00:30:02.996000+00:00,26793.0,25.0
2018-10-03 00:30:03.698000+00:00,26792.0,33.0
2018-10-03 00:30:10.710000+00:00,26791.0,33.0
2018-10-03 00:30:12.110000+00:00,26792.0,20.0
2018-10-03 00:30:13.512000+00:00,26793.0,25.0
2018-10-03 00:30:13.863000+00:00,26792.0,33.0
2018-10-03 00:30:14.212000+00:00,26793.0,20.0
2018-10-03 00:30:17.716000+00:00,26792.0,33.0
2018-10-03 00:30:20.520000+00:00,26791.0,33.0
2018-10-03 00:30:22.621000+00:00,26792.0,20.0
2018-10-03 00:30:23.322000+00:00,26791.0,33.0
2018-10-03 00:30:24.373000+00:00,26792.0,20.0
2018-10-03 00:30:27.526000+00:00,26793.0,20.0
2018-10-03 00:30:29.277000+00:00,26792.0,20.0
2018-10-03 00:30:39.789000+00:00,26793.0,25.0
2018-10-03 00:30:41.542000+00:00,26792.0,33.0
2018-10-03 00:30:53.455000+00:00,26791.0,33.0
2018-10-03 00:30:55.207000+00:00,26790.0,33.0
2018-10-03 00:30:57.309000+00:00,26791.0,33.0
2018-10-03 00:30:58.711000+00:00,26792.0,30.0
2018-10-03 00:31:03.616000+00:00,26791.0,30.0
2018-10-03 00:31:07.926000+00:00,26790.0,33.0
2018-10-03 00:31:11.079000+00:00,26791.0,20.0
2018-10-03 00:31:16.575000+00:00,26790.0,20.0
2018-10-03 00:31:18.330000+00:00,26788.0,33.0
2018-10-03 00:31:22.185000+00:00,26789.0,15.0
2018-10-03 00:31:22.537000+00:00,26788.0,33.0
2018-10-03 00:31:29.192000+00:00,26789.0,25.0
2018-10-03 00:31:30.594000+00:00,26790.0,20.0
2018-10-03 00:31:30.945000+00:00,26789.0,33.0
2018-10-03 00:31:31.647000+00:00,26790.0,20.0
2018-10-03 00:31:53.946000+00:00,26791.0,30.0
2018-10-03 00:32:05.161000+00:00,26792.0,25.0
2018-10-03 00:32:14.277000+00:00,26791.0,33.0
2018-10-03 00:32:20.936000+00:00,26792.0,25.0
2018-10-03 00:32:29.349000+00:00,26791.0,33.0
2018-10-03 00:32:35.657000+00:00,26790.0,33.0
2018-10-03 00:32:49.681000+00:00,26789.0,23.0
2018-10-03 00:32:55.646000+00:00,26788.0,23.0
2018-10-03 00:32:56.347000+00:00,26787.0,23.0
2018-10-03 00:33:07.576000+00:00,26788.0,20.0
2018-10-03 00:33:15.290000+00:00,26787.0,33.0
2018-10-03 00:33:16.693000+00:00,26786.0,33.0
2018-10-03 00:33:18.446000+00:00,26787.0,20.0
2018-10-03 00:33:34.922000+00:00,26788.0,15.0
2018-10-03 00:33:36.323000+00:00,26787.0,33.0
2018-10-03 00:33:47.541000+00:00,26785.0,25.0
2018-10-03 00:33:51.046000+00:00,26786.0,20.0
2018-10-03 00:33:52.801000+00:00,26787.0,23.0
2018-10-03 00:34:02.617000+00:00,26786.0,23.0
2018-10-03 00:34:12.091000+00:00,26787.0,20.0
2018-10-03 00:34:12.442000+00:00,26786.0,23.0
2018-10-03 00:34:15.949000+00:00,26787.0,25.0
2018-10-03 00:34:25.412000+00:00,26788.0,20.0
2018-10-03 00:34:26.465000+00:00,26787.0,33.0
2018-10-03 00:34:31.721000+00:00,26788.0,20.0
2018-10-03 00:34:32.073000+00:00,26787.0,33.0
2018-10-03 00:34:32.423000+00:00,26788.0,33.0
2018-10-03 00:34:35.928000+00:00,26789.0,33.0
2018-10-03 00:34:41.538000+00:00,26790.0,25.0
2018-10-03 00:34:43.290000+00:00,26789.0,23.0
2018-10-03 00:34:54.510000+00:00,26790.0,20.0
2018-10-03 00:34:54.862000+00:00,26789.0,33.0
2018-10-03 00:35:13.110000+00:00,26790.0,20.0
2018-10-03 00:35:18.720000+00:00,26791.0,20.0
2018-10-03 00:35:29.945000+00:00,26792.0,20.0
2018-10-03 00:35:47.828000+00:00,26791.0,33.0
2018-10-03 00:35:49.582000+00:00,26792.0,20.0
2018-10-03 00:35:49.933000+00:00,26791.0,33.0
2018-10-03 00:36:00.096000+00:00,26792.0,25.0
2018-10-03 00:36:13.771000+00:00,26793.0,25.0
2018-10-03 00:36:23.239000+00:00,26795.0,25.0
2018-10-03 00:36:23.588000+00:00,26794.0,33.0
2018-10-03 00:36:36.558000+00:00,26793.0,23.0
2018-10-03 00:36:43.915000+00:00,26794.0,30.0
2018-10-03 00:36:54.081000+00:00,26793.0,33.0
2018-10-03 00:36:54.782000+00:00,26794.0,15.0
2018-10-03 00:36:59.497000+00:00,26793.0,33.0
2018-10-03 00:37:02.300000+00:00,26794.0,25.0
2018-10-03 00:37:05.804000+00:00,26793.0,33.0
2018-10-03 00:37:08.608000+00:00,26794.0,25.0
2018-10-03 00:37:32.894000+00:00,26793.0,25.0
2018-10-03 00:37:38.158000+00:00,26794.0,25.0
2018-10-03 00:37:38.507000+00:00,26793.0,33.0
2018-10-03 00:37:45.519000+00:00,26794.0,25.0
2018-10-03 00:37:46.569000+00:00,26793.0,33.0
2018-10-03 00:38:39.486000+00:00,26794.0,15.0
2018-10-03 00:38:47.550000+00:00,26795.0,15.0
2018-10-03 00:38:48.954000+00:00,26796.0,25.0
2018-10-03 00:38:50.006000+00:00,26795.0,33.0
2018-10-03 00:38:50.706000+00:00,26796.0,20.0
2018-10-03 00:38:52.110000+00:00,26795.0,33.0
2018-10-03 00:38:53.862000+00:00,26797.0,20.0
2018-10-03 00:38:55.264000+00:00,26796.0,33.0
2018-10-03 00:38:58.421000+00:00,26797.0,23.0
2018-10-03 00:38:58.773000+00:00,26796.0,23.0
2018-10-03 00:39:01.229000+00:00,26797.0,25.0
2018-10-03 00:39:03.685000+00:00,26795.0,33.0
2018-10-03 00:39:04.386000+00:00,26796.0,25.0
2018-10-03 00:39:07.895000+00:00,26795.0,25.0
2018-10-03 00:39:08.245000+00:00,26794.0,33.0
2018-10-03 00:39:10.698000+00:00,26795.0,25.0
2018-10-03 00:39:17.009000+00:00,26796.0,20.0
2018-10-03 00:39:18.061000+00:00,26795.0,33.0
2018-10-03 00:39:19.116000+00:00,26796.0,25.0
2018-10-03 00:39:20.518000+00:00,26795.0,33.0
2018-10-03 00:39:26.126000+00:00,26796.0,30.0
2018-10-03 00:39:33.485000+00:00,26797.0,30.0
2018-10-03 00:39:39.805000+00:00,26796.0,33.0
2018-10-03 00:39:40.507000+00:00,26797.0,25.0
2018-10-03 00:39:43.663000+00:00,26796.0,25.0
2018-10-03 00:39:45.416000+00:00,26797.0,25.0
2018-10-03 00:39:53.131000+00:00,26796.0,33.0
2018-10-03 00:39:53.481000+00:00,26797.0,15.0
2018-10-03 00:40:33.103000+00:00,26798.0,25.0
2018-10-03 00:40:34.157000+00:00,26799.0,15.0
2018-10-03 00:40:34.508000+00:00,26798.0,33.0
2018-10-03 00:40:38.361000+00:00,26799.0,25.0
2018-10-03 00:40:40.816000+00:00,26797.0,33.0
2018-10-03 00:40:41.169000+00:00,26798.0,20.0
2018-10-03 00:40:42.223000+00:00,26797.0,33.0
2018-10-03 00:40:46.429000+00:00,26798.0,20.0
2018-10-03 00:40:50.636000+00:00,26797.0,33.0
2018-10-03 00:40:50.987000+00:00,26798.0,20.0
2018-10-03 00:41:07.112000+00:00,26797.0,23.0
2018-10-03 00:41:08.868000+00:00,26798.0,25.0
2018-10-03 00:41:13.076000+00:00,26797.0,25.0
2018-10-03 00:41:15.880000+00:00,26798.0,25.0
2018-10-03 00:41:19.482000+00:00,26797.0,25.0
2018-10-03 00:41:22.635000+00:00,26798.0,30.0
2018-10-03 00:41:23.336000+00:00,26799.0,15.0
2018-10-03 00:41:43.051000+00:00,26801.0,15.0
2018-10-03 00:41:43.751000+00:00,26800.0,23.0
2018-10-03 00:42:01.637000+00:00,26799.0,23.0
2018-10-03 00:42:10.750000+00:00,26798.0,23.0
2018-10-03 00:42:30.727000+00:00,26799.0,13.0
2018-10-03 00:42:31.428000+00:00,26798.0,23.0
2018-10-03 00:42:37.386000+00:00,26797.0,13.0
2018-10-03 00:42:42.994000+00:00,26798.0,13.0
2018-10-03 00:42:43.695000+00:00,26797.0,13.0
2018-10-03 00:42:53.860000+00:00,26798.0,18.0
2018-10-03 00:42:58.063000+00:00,26797.0,18.0
2018-10-03 00:42:59.817000+00:00,26798.0,18.0
2018-10-03 00:43:01.920000+00:00,26797.0,23.0
2018-10-03 00:43:05.427000+00:00,26798.0,18.0
2018-10-03 00:43:06.830000+00:00,26797.0,18.0
2018-10-03 00:43:15.248000+00:00,26795.0,18.0
2018-10-03 00:43:16.651000+00:00,26796.0,18.0
2018-10-03 00:43:41.548000+00:00,26795.0,23.0
2018-10-03 00:43:44.538000+00:00,26796.0,18.0
2018-10-03 00:44:08.737000+00:00,26795.0,18.0
2018-10-03 00:44:16.177000+00:00,26796.0,18.0
2018-10-03 00:44:23.887000+00:00,26797.0,18.0
2018-10-03 00:44:26.343000+00:00,26798.0,13.0
2018-10-03 00:44:35.459000+00:00,26799.0,13.0
2018-10-03 00:44:44.572000+00:00,26798.0,13.0
2018-10-03 00:44:44.922000+00:00,26799.0,18.0
