,ask,size
2018-10-02 16:52:06.607000+00:00,26778.0,21.0
2018-10-02 16:52:12.576000+00:00,26777.0,21.0
2018-10-02 16:52:13.629000+00:00,26778.0,11.0
2018-10-02 16:52:13.981000+00:00,26777.0,11.0
2018-10-02 16:52:14.683000+00:00,26779.0,21.0
2018-10-02 16:52:15.034000+00:00,26778.0,11.0
2018-10-02 16:52:15.384000+00:00,26779.0,11.0
2018-10-02 16:52:16.789000+00:00,26777.0,11.0
2018-10-02 16:52:18.193000+00:00,26776.0,11.0
2018-10-02 16:52:18.543000+00:00,26777.0,21.0
2018-10-02 16:52:20.648000+00:00,26778.0,21.0
2018-10-02 16:52:24.159000+00:00,26777.0,21.0
2018-10-02 16:52:26.616000+00:00,26778.0,21.0
2018-10-02 16:52:27.669000+00:00,26777.0,11.0
2018-10-02 16:52:29.424000+00:00,26778.0,11.0
2018-10-02 16:52:39.246000+00:00,26779.0,21.0
2018-10-02 16:52:40.652000+00:00,26778.0,16.0
2018-10-02 16:52:41.353000+00:00,26779.0,21.0
2018-10-02 16:52:42.407000+00:00,26778.0,11.0
2018-10-02 16:53:05.208000+00:00,26777.0,11.0
2018-10-02 16:53:06.612000+00:00,26778.0,21.0
2018-10-02 16:53:06.962000+00:00,26777.0,11.0
2018-10-02 16:53:07.314000+00:00,26778.0,21.0
2018-10-02 16:53:10.117000+00:00,26777.0,11.0
2018-10-02 16:53:14.325000+00:00,26778.0,11.0
2018-10-02 16:53:17.834000+00:00,26779.0,11.0
2018-10-02 16:53:19.937000+00:00,26778.0,11.0
2018-10-02 16:53:20.639000+00:00,26777.0,11.0
2018-10-02 16:53:31.513000+00:00,26778.0,21.0
2018-10-02 16:53:45.894000+00:00,26777.0,21.0
2018-10-02 16:53:52.208000+00:00,26776.0,21.0
2018-10-02 16:53:52.559000+00:00,26777.0,21.0
2018-10-02 16:53:58.870000+00:00,26776.0,11.0
2018-10-02 16:53:59.224000+00:00,26777.0,21.0
2018-10-02 16:54:03.436000+00:00,26778.0,21.0
2018-10-02 16:54:04.139000+00:00,26779.0,21.0
2018-10-02 16:54:06.594000+00:00,26778.0,11.0
2018-10-02 16:54:08.346000+00:00,26779.0,21.0
2018-10-02 16:54:11.154000+00:00,26778.0,21.0
2018-10-02 16:54:14.314000+00:00,26777.0,21.0
2018-10-02 16:54:20.627000+00:00,26778.0,21.0
2018-10-02 16:54:26.590000+00:00,26777.0,21.0
2018-10-02 16:54:38.166000+00:00,26778.0,21.0
2018-10-02 16:54:44.482000+00:00,26780.0,21.0
2018-10-02 16:54:45.534000+00:00,26779.0,21.0
2018-10-02 16:54:46.235000+00:00,26780.0,21.0
2018-10-02 16:54:49.741000+00:00,26781.0,21.0
2018-10-02 16:54:50.443000+00:00,26780.0,11.0
2018-10-02 16:54:51.144000+00:00,26781.0,21.0
2018-10-02 16:54:51.847000+00:00,26779.0,11.0
2018-10-02 16:54:53.600000+00:00,26780.0,21.0
2018-10-02 16:54:53.951000+00:00,26779.0,11.0
2018-10-02 16:54:54.653000+00:00,26780.0,21.0
2018-10-02 16:54:55.355000+00:00,26779.0,11.0
2018-10-02 16:54:57.809000+00:00,26780.0,21.0
2018-10-02 16:54:58.862000+00:00,26781.0,21.0
2018-10-02 16:54:59.562000+00:00,26780.0,11.0
2018-10-02 16:55:00.971000+00:00,26779.0,11.0
2018-10-02 16:55:04.832000+00:00,26777.0,11.0
2018-10-02 16:55:05.885000+00:00,26778.0,11.0
2018-10-02 16:55:15.352000+00:00,26779.0,11.0
2018-10-02 16:55:16.755000+00:00,26777.0,11.0
2018-10-02 16:55:19.909000+00:00,26776.0,11.0
2018-10-02 16:55:20.961000+00:00,26777.0,21.0
2018-10-02 16:55:23.767000+00:00,26778.0,21.0
2018-10-02 16:55:24.468000+00:00,26777.0,11.0
2018-10-02 16:55:25.521000+00:00,26778.0,11.0
2018-10-02 16:55:36.395000+00:00,26777.0,11.0
2018-10-02 16:55:45.867000+00:00,26776.0,11.0
2018-10-02 16:55:50.080000+00:00,26775.0,16.0
2018-10-02 16:55:51.132000+00:00,26776.0,21.0
2018-10-02 16:55:51.835000+00:00,26775.0,11.0
2018-10-02 16:55:52.186000+00:00,26776.0,21.0
2018-10-02 16:55:52.536000+00:00,26775.0,11.0
2018-10-02 16:55:54.640000+00:00,26774.0,11.0
2018-10-02 16:55:56.043000+00:00,26775.0,21.0
2018-10-02 16:55:58.496000+00:00,26776.0,21.0
2018-10-02 16:56:00.254000+00:00,26777.0,21.0
2018-10-02 16:56:00.605000+00:00,26778.0,21.0
2018-10-02 16:56:02.710000+00:00,26777.0,21.0
2018-10-02 16:56:03.061000+00:00,26778.0,21.0
2018-10-02 16:56:03.762000+00:00,26777.0,11.0
2018-10-02 16:56:04.465000+00:00,26778.0,21.0
2018-10-02 16:56:06.919000+00:00,26779.0,21.0
2018-10-02 16:56:09.376000+00:00,26780.0,21.0
2018-10-02 16:56:10.079000+00:00,26781.0,11.0
2018-10-02 16:56:10.430000+00:00,26779.0,21.0
2018-10-02 16:56:13.240000+00:00,26780.0,21.0
2018-10-02 16:56:13.590000+00:00,26781.0,21.0
2018-10-02 16:56:15.697000+00:00,26780.0,21.0
2018-10-02 16:56:16.749000+00:00,26779.0,16.0
2018-10-02 16:56:17.452000+00:00,26778.0,16.0
2018-10-02 16:56:18.155000+00:00,26779.0,21.0
2018-10-02 16:56:20.261000+00:00,26778.0,21.0
2018-10-02 16:56:22.366000+00:00,26779.0,21.0
2018-10-02 16:56:25.524000+00:00,26778.0,21.0
2018-10-02 16:56:32.538000+00:00,26777.0,21.0
2018-10-02 16:56:33.590000+00:00,26778.0,21.0
2018-10-02 16:56:34.291000+00:00,26777.0,11.0
2018-10-02 16:56:34.993000+00:00,26778.0,21.0
2018-10-02 16:56:36.045000+00:00,26777.0,11.0
2018-10-02 16:56:36.749000+00:00,26778.0,21.0
2018-10-02 16:56:37.451000+00:00,26777.0,11.0
2018-10-02 16:56:37.801000+00:00,26778.0,21.0
2018-10-02 16:56:41.663000+00:00,26777.0,21.0
2018-10-02 16:56:49.030000+00:00,26776.0,21.0
2018-10-02 16:56:50.435000+00:00,26775.0,21.0
2018-10-02 16:56:52.188000+00:00,26774.0,11.0
2018-10-02 16:56:52.539000+00:00,26775.0,21.0
2018-10-02 16:56:52.890000+00:00,26774.0,21.0
2018-10-02 16:56:56.047000+00:00,26773.0,21.0
2018-10-02 16:56:57.099000+00:00,26774.0,21.0
2018-10-02 16:57:01.315000+00:00,26773.0,11.0
2018-10-02 16:57:05.878000+00:00,26774.0,21.0
2018-10-02 16:57:07.282000+00:00,26775.0,21.0
2018-10-02 16:57:08.333000+00:00,26776.0,21.0
2018-10-02 16:57:09.387000+00:00,26773.0,21.0
2018-10-02 16:57:14.652000+00:00,26774.0,21.0
2018-10-02 16:57:15.356000+00:00,26773.0,11.0
2018-10-02 16:57:21.321000+00:00,26772.0,11.0
2018-10-02 16:57:23.080000+00:00,26771.0,11.0
2018-10-02 16:57:23.783000+00:00,26772.0,21.0
2018-10-02 16:57:24.835000+00:00,26771.0,21.0
2018-10-02 16:57:25.886000+00:00,26772.0,21.0
2018-10-02 16:57:29.396000+00:00,26771.0,11.0
2018-10-02 16:57:30.800000+00:00,26772.0,21.0
2018-10-02 16:57:32.904000+00:00,26771.0,21.0
2018-10-02 16:57:36.412000+00:00,26772.0,21.0
2018-10-02 16:57:38.868000+00:00,26771.0,21.0
2018-10-02 16:57:43.075000+00:00,26770.0,21.0
2018-10-02 16:57:43.776000+00:00,26771.0,11.0
2018-10-02 16:57:45.529000+00:00,26772.0,11.0
2018-10-02 16:57:56.401000+00:00,26773.0,11.0
2018-10-02 16:57:57.806000+00:00,26772.0,11.0
2018-10-02 16:57:58.158000+00:00,26773.0,21.0
2018-10-02 16:57:58.508000+00:00,26772.0,11.0
2018-10-02 16:57:58.860000+00:00,26775.0,21.0
2018-10-02 16:57:59.561000+00:00,26776.0,21.0
2018-10-02 16:58:00.615000+00:00,26775.0,21.0
2018-10-02 16:58:02.369000+00:00,26776.0,21.0
2018-10-02 16:58:05.176000+00:00,26775.0,21.0
2018-10-02 16:58:07.632000+00:00,26776.0,11.0
2018-10-02 16:58:08.686000+00:00,26775.0,11.0
2018-10-02 16:58:12.192000+00:00,26776.0,11.0
2018-10-02 16:58:13.244000+00:00,26777.0,11.0
2018-10-02 16:58:17.457000+00:00,26778.0,11.0
2018-10-02 16:58:18.159000+00:00,26777.0,16.0
2018-10-02 16:58:18.510000+00:00,26778.0,21.0
2018-10-02 16:58:19.215000+00:00,26777.0,16.0
2018-10-02 16:58:30.099000+00:00,26778.0,16.0
2018-10-02 16:58:31.503000+00:00,26777.0,11.0
2018-10-02 16:58:31.854000+00:00,26778.0,21.0
2018-10-02 16:58:33.964000+00:00,26779.0,21.0
2018-10-02 16:58:36.775000+00:00,26778.0,11.0
2018-10-02 16:58:38.179000+00:00,26779.0,11.0
2018-10-02 16:58:42.042000+00:00,26778.0,11.0
2018-10-02 16:58:43.447000+00:00,26779.0,21.0
2018-10-02 16:58:49.062000+00:00,26778.0,11.0
2018-10-02 16:58:50.465000+00:00,26779.0,21.0
2018-10-02 16:58:56.432000+00:00,26778.0,21.0
2018-10-02 16:59:00.644000+00:00,26776.0,21.0
2018-10-02 16:59:01.345000+00:00,26777.0,21.0
2018-10-02 16:59:14.328000+00:00,26778.0,21.0
2018-10-02 16:59:15.032000+00:00,26779.0,21.0
2018-10-02 16:59:16.086000+00:00,26780.0,21.0
2018-10-02 16:59:16.437000+00:00,26779.0,11.0
2018-10-02 16:59:16.787000+00:00,26780.0,21.0
2018-10-02 16:59:19.242000+00:00,26781.0,21.0
2018-10-02 16:59:20.999000+00:00,26780.0,11.0
2018-10-02 16:59:22.751000+00:00,26781.0,21.0
2018-10-02 16:59:40.651000+00:00,26780.0,16.0
2018-10-02 16:59:48.721000+00:00,26781.0,16.0
2018-10-02 16:59:49.774000+00:00,26780.0,16.0
2018-10-02 16:59:50.125000+00:00,26781.0,16.0
2018-10-02 16:59:51.180000+00:00,26782.0,16.0
2018-10-02 16:59:54.335000+00:00,26783.0,20.0
2018-10-02 16:59:56.792000+00:00,26782.0,20.0
2018-10-02 17:00:00.305000+00:00,26781.0,10.0
2018-10-02 17:00:05.922000+00:00,26782.0,20.0
2018-10-02 17:00:06.273000+00:00,26781.0,10.0
2018-10-02 17:00:08.729000+00:00,26782.0,10.0
2018-10-02 17:00:09.079000+00:00,26781.0,10.0
2018-10-02 17:00:10.481000+00:00,26782.0,10.0
2018-10-02 17:00:11.533000+00:00,26783.0,10.0
2018-10-02 17:00:12.937000+00:00,26784.0,10.0
2018-10-02 17:00:13.990000+00:00,26783.0,10.0
2018-10-02 17:00:14.690000+00:00,26784.0,20.0
2018-10-02 17:00:16.094000+00:00,26783.0,20.0
2018-10-02 17:00:17.850000+00:00,26784.0,10.0
2018-10-02 17:00:18.554000+00:00,26785.0,10.0
2018-10-02 17:00:20.659000+00:00,26784.0,10.0
2018-10-02 17:00:23.470000+00:00,26783.0,10.0
2018-10-02 17:00:24.525000+00:00,26784.0,20.0
2018-10-02 17:00:38.910000+00:00,26785.0,20.0
2018-10-02 17:00:48.731000+00:00,26786.0,20.0
2018-10-02 17:00:49.434000+00:00,26788.0,20.0
2018-10-02 17:00:50.485000+00:00,26789.0,10.0
2018-10-02 17:00:52.591000+00:00,26790.0,10.0
2018-10-02 17:00:54.693000+00:00,26791.0,10.0
2018-10-02 17:01:06.622000+00:00,26789.0,10.0
2018-10-02 17:01:12.238000+00:00,26790.0,10.0
2018-10-02 17:01:15.744000+00:00,26791.0,10.0
2018-10-02 17:01:16.094000+00:00,26790.0,10.0
2018-10-02 17:01:18.548000+00:00,26789.0,10.0
2018-10-02 17:01:19.249000+00:00,26790.0,20.0
2018-10-02 17:01:19.600000+00:00,26789.0,10.0
2018-10-02 17:01:25.913000+00:00,26790.0,10.0
2018-10-02 17:01:26.263000+00:00,26789.0,10.0
2018-10-02 17:01:29.068000+00:00,26790.0,10.0
2018-10-02 17:01:29.769000+00:00,26791.0,10.0
2018-10-02 17:01:34.331000+00:00,26790.0,10.0
2018-10-02 17:01:38.541000+00:00,26789.0,20.0
2018-10-02 17:01:38.894000+00:00,26788.0,20.0
2018-10-02 17:01:39.245000+00:00,26789.0,20.0
2018-10-02 17:01:44.510000+00:00,26788.0,10.0
2018-10-02 17:01:45.561000+00:00,26789.0,20.0
2018-10-02 17:01:48.723000+00:00,26788.0,20.0
2018-10-02 17:01:59.600000+00:00,26789.0,20.0
2018-10-02 17:02:02.759000+00:00,26788.0,20.0
2018-10-02 17:02:04.864000+00:00,26789.0,20.0
2018-10-02 17:02:05.215000+00:00,26790.0,20.0
2018-10-02 17:02:10.127000+00:00,26791.0,20.0
2018-10-02 17:02:11.183000+00:00,26790.0,10.0
2018-10-02 17:02:11.533000+00:00,26791.0,20.0
2018-10-02 17:02:21.357000+00:00,26790.0,10.0
2018-10-02 17:02:22.762000+00:00,26791.0,20.0
2018-10-02 17:02:23.112000+00:00,26790.0,10.0
2018-10-02 17:02:24.870000+00:00,26788.0,10.0
2018-10-02 17:02:29.434000+00:00,26787.0,10.0
2018-10-02 17:02:39.957000+00:00,26786.0,10.0
2018-10-02 17:02:46.272000+00:00,26785.0,10.0
2018-10-02 17:02:46.623000+00:00,26786.0,20.0
2018-10-02 17:02:49.428000+00:00,26787.0,20.0
2018-10-02 17:02:50.132000+00:00,26786.0,10.0
2018-10-02 17:02:51.185000+00:00,26787.0,20.0
2018-10-02 17:02:51.885000+00:00,26786.0,20.0
2018-10-02 17:02:55.751000+00:00,26787.0,20.0
2018-10-02 17:02:57.155000+00:00,26786.0,10.0
2018-10-02 17:03:04.175000+00:00,26785.0,10.0
2018-10-02 17:03:07.332000+00:00,26784.0,10.0
2018-10-02 17:03:09.085000+00:00,26785.0,10.0
2018-10-02 17:03:11.189000+00:00,26784.0,10.0
2018-10-02 17:03:11.890000+00:00,26785.0,20.0
2018-10-02 17:03:12.592000+00:00,26784.0,20.0
2018-10-02 17:03:13.645000+00:00,26785.0,10.0
2018-10-02 17:03:13.998000+00:00,26786.0,20.0
2018-10-02 17:03:20.666000+00:00,26787.0,20.0
2018-10-02 17:03:21.016000+00:00,26788.0,20.0
2018-10-02 17:03:21.366000+00:00,26787.0,20.0
2018-10-02 17:03:25.580000+00:00,26786.0,15.0
2018-10-02 17:03:30.842000+00:00,26787.0,15.0
2018-10-02 17:03:31.193000+00:00,26786.0,15.0
2018-10-02 17:03:35.755000+00:00,26785.0,15.0
2018-10-02 17:03:36.457000+00:00,26784.0,15.0
2018-10-02 17:03:37.509000+00:00,26786.0,10.0
2018-10-02 17:03:38.913000+00:00,26787.0,20.0
2018-10-02 17:03:39.614000+00:00,26786.0,10.0
2018-10-02 17:03:48.030000+00:00,26787.0,20.0
2018-10-02 17:03:49.432000+00:00,26786.0,10.0
2018-10-02 17:03:49.784000+00:00,26787.0,20.0
2018-10-02 17:03:52.939000+00:00,26788.0,20.0
2018-10-02 17:03:55.395000+00:00,26787.0,10.0
2018-10-02 17:03:55.745000+00:00,26788.0,20.0
2018-10-02 17:04:00.653000+00:00,26789.0,20.0
2018-10-02 17:04:04.867000+00:00,26788.0,20.0
2018-10-02 17:04:06.972000+00:00,26786.0,20.0
2018-10-02 17:04:15.746000+00:00,26787.0,20.0
2018-10-02 17:04:16.801000+00:00,26786.0,20.0
2018-10-02 17:04:17.151000+00:00,26787.0,20.0
2018-10-02 17:04:17.502000+00:00,26786.0,10.0
2018-10-02 17:04:18.906000+00:00,26787.0,20.0
2018-10-02 17:04:24.169000+00:00,26788.0,20.0
2018-10-02 17:04:32.240000+00:00,26789.0,20.0
2018-10-02 17:04:32.593000+00:00,26788.0,10.0
2018-10-02 17:04:32.943000+00:00,26789.0,20.0
2018-10-02 17:04:37.857000+00:00,26790.0,20.0
2018-10-02 17:04:42.417000+00:00,26791.0,20.0
2018-10-02 17:04:50.490000+00:00,26790.0,10.0
2018-10-02 17:04:55.055000+00:00,26791.0,20.0
2018-10-02 17:05:04.883000+00:00,26792.0,20.0
2018-10-02 17:05:07.690000+00:00,26791.0,10.0
2018-10-02 17:05:14.702000+00:00,26792.0,10.0
2018-10-02 17:05:15.403000+00:00,26791.0,10.0
2018-10-02 17:05:17.159000+00:00,26792.0,20.0
2018-10-02 17:05:18.214000+00:00,26793.0,20.0
2018-10-02 17:05:18.565000+00:00,26792.0,10.0
2018-10-02 17:05:19.268000+00:00,26791.0,10.0
2018-10-02 17:05:26.988000+00:00,26790.0,10.0
2018-10-02 17:05:29.091000+00:00,26791.0,20.0
2018-10-02 17:05:29.443000+00:00,26790.0,10.0
2018-10-02 17:05:29.794000+00:00,26791.0,20.0
2018-10-02 17:05:30.147000+00:00,26790.0,10.0
2018-10-02 17:05:30.848000+00:00,26791.0,20.0
2018-10-02 17:05:33.651000+00:00,26790.0,10.0
2018-10-02 17:05:35.404000+00:00,26791.0,20.0
2018-10-02 17:05:41.714000+00:00,26792.0,20.0
2018-10-02 17:05:45.222000+00:00,26791.0,10.0
2018-10-02 17:05:47.676000+00:00,26792.0,20.0
2018-10-02 17:05:49.078000+00:00,26793.0,10.0
2018-10-02 17:05:50.830000+00:00,26792.0,10.0
2018-10-02 17:05:56.443000+00:00,26793.0,20.0
2018-10-02 17:05:57.496000+00:00,26792.0,10.0
2018-10-02 17:05:57.848000+00:00,26793.0,20.0
2018-10-02 17:06:01.007000+00:00,26792.0,10.0
2018-10-02 17:06:01.709000+00:00,26791.0,10.0
2018-10-02 17:06:02.413000+00:00,26790.0,10.0
2018-10-02 17:06:02.764000+00:00,26791.0,20.0
2018-10-02 17:06:03.116000+00:00,26792.0,20.0
2018-10-02 17:06:05.922000+00:00,26791.0,10.0
2018-10-02 17:06:06.625000+00:00,26792.0,20.0
2018-10-02 17:06:09.080000+00:00,26791.0,10.0
2018-10-02 17:06:09.783000+00:00,26792.0,20.0
2018-10-02 17:06:10.134000+00:00,26791.0,10.0
2018-10-02 17:06:10.485000+00:00,26792.0,20.0
2018-10-02 17:06:10.835000+00:00,26791.0,10.0
2018-10-02 17:06:11.187000+00:00,26792.0,20.0
2018-10-02 17:06:11.537000+00:00,26791.0,10.0
2018-10-02 17:06:12.589000+00:00,26792.0,10.0
2018-10-02 17:06:12.940000+00:00,26791.0,10.0
2018-10-02 17:06:13.290000+00:00,26792.0,20.0
2018-10-02 17:06:18.202000+00:00,26791.0,10.0
2018-10-02 17:06:18.903000+00:00,26792.0,20.0
2018-10-02 17:06:19.253000+00:00,26791.0,10.0
2018-10-02 17:06:25.220000+00:00,26792.0,10.0
2018-10-02 17:06:29.076000+00:00,26793.0,20.0
2018-10-02 17:06:39.244000+00:00,26794.0,20.0
2018-10-02 17:06:39.595000+00:00,26793.0,20.0
2018-10-02 17:06:44.857000+00:00,26791.0,10.0
2018-10-02 17:06:46.613000+00:00,26790.0,10.0
2018-10-02 17:06:47.665000+00:00,26791.0,20.0
2018-10-02 17:06:53.630000+00:00,26792.0,20.0
2018-10-02 17:06:56.438000+00:00,26790.0,10.0
2018-10-02 17:06:58.892000+00:00,26791.0,10.0
2018-10-02 17:07:03.456000+00:00,26792.0,10.0
2018-10-02 17:07:09.067000+00:00,26791.0,10.0
2018-10-02 17:07:11.169000+00:00,26790.0,15.0
2018-10-02 17:07:20.641000+00:00,26791.0,15.0
2018-10-02 17:07:22.398000+00:00,26790.0,10.0
2018-10-02 17:07:25.908000+00:00,26789.0,10.0
2018-10-02 17:07:27.311000+00:00,26790.0,10.0
2018-10-02 17:07:29.768000+00:00,26789.0,10.0
2018-10-02 17:07:43.803000+00:00,26788.0,10.0
2018-10-02 17:07:44.505000+00:00,26789.0,20.0
2018-10-02 17:08:00.631000+00:00,26790.0,20.0
2018-10-02 17:08:08.344000+00:00,26791.0,20.0
2018-10-02 17:08:17.812000+00:00,26792.0,20.0
2018-10-02 17:08:26.234000+00:00,26793.0,20.0
2018-10-02 17:08:27.989000+00:00,26794.0,20.0
2018-10-02 17:08:36.061000+00:00,26795.0,20.0
2018-10-02 17:08:44.834000+00:00,26796.0,20.0
2018-10-02 17:08:47.638000+00:00,26795.0,10.0
2018-10-02 17:08:49.041000+00:00,26796.0,20.0
2018-10-02 17:08:49.391000+00:00,26795.0,20.0
2018-10-02 17:08:52.196000+00:00,26794.0,15.0
2018-10-02 17:08:52.547000+00:00,26795.0,20.0
2018-10-02 17:09:00.964000+00:00,26794.0,10.0
2018-10-02 17:09:02.017000+00:00,26792.0,10.0
2018-10-02 17:09:02.367000+00:00,26793.0,20.0
2018-10-02 17:09:05.525000+00:00,26792.0,15.0
2018-10-02 17:09:08.330000+00:00,26791.0,10.0
2018-10-02 17:09:10.086000+00:00,26792.0,20.0
2018-10-02 17:09:11.839000+00:00,26791.0,10.0
2018-10-02 17:09:23.761000+00:00,26792.0,10.0
2018-10-02 17:09:31.131000+00:00,26793.0,10.0
2018-10-02 17:09:33.234000+00:00,26794.0,20.0
2018-10-02 17:09:35.339000+00:00,26795.0,20.0
2018-10-02 17:09:39.549000+00:00,26794.0,10.0
2018-10-02 17:09:39.900000+00:00,26795.0,20.0
2018-10-02 17:09:45.158000+00:00,26794.0,10.0
2018-10-02 17:09:53.220000+00:00,26795.0,20.0
2018-10-02 17:09:59.886000+00:00,26796.0,20.0
2018-10-02 17:10:02.347000+00:00,26797.0,20.0
2018-10-02 17:10:03.047000+00:00,26796.0,10.0
2018-10-02 17:10:11.468000+00:00,26794.0,10.0
2018-10-02 17:10:12.870000+00:00,26795.0,20.0
2018-10-02 17:10:13.221000+00:00,26794.0,10.0
2018-10-02 17:10:13.922000+00:00,26795.0,20.0
2018-10-02 17:10:14.272000+00:00,26794.0,10.0
2018-10-02 17:10:14.973000+00:00,26795.0,20.0
2018-10-02 17:10:16.376000+00:00,26794.0,10.0
2018-10-02 17:10:28.296000+00:00,26793.0,10.0
2018-10-02 17:10:34.256000+00:00,26794.0,10.0
2018-10-02 17:10:34.957000+00:00,26793.0,10.0
2018-10-02 17:10:37.060000+00:00,26794.0,10.0
2018-10-02 17:10:40.214000+00:00,26793.0,10.0
2018-10-02 17:10:40.565000+00:00,26794.0,15.0
2018-10-02 17:10:42.316000+00:00,26793.0,10.0
2018-10-02 17:10:44.068000+00:00,26794.0,20.0
2018-10-02 17:10:44.418000+00:00,26793.0,10.0
2018-10-02 17:10:50.032000+00:00,26794.0,10.0
2018-10-02 17:10:50.385000+00:00,26795.0,20.0
2018-10-02 17:10:50.736000+00:00,26794.0,10.0
2018-10-02 17:10:52.491000+00:00,26793.0,10.0
2018-10-02 17:10:52.843000+00:00,26794.0,10.0
2018-10-02 17:10:53.544000+00:00,26795.0,20.0
2018-10-02 17:10:54.596000+00:00,26794.0,10.0
2018-10-02 17:10:55.648000+00:00,26795.0,20.0
2018-10-02 17:10:55.999000+00:00,26794.0,20.0
2018-10-02 17:10:58.804000+00:00,26795.0,20.0
2018-10-02 17:11:00.557000+00:00,26794.0,10.0
2018-10-02 17:11:01.959000+00:00,26795.0,20.0
2018-10-02 17:11:02.311000+00:00,26794.0,20.0
2018-10-02 17:11:04.062000+00:00,26793.0,10.0
2018-10-02 17:11:08.266000+00:00,26794.0,20.0
2018-10-02 17:11:08.617000+00:00,26792.0,20.0
2018-10-02 17:11:12.826000+00:00,26793.0,20.0
2018-10-02 17:11:13.177000+00:00,26792.0,20.0
2018-10-02 17:11:24.740000+00:00,26791.0,10.0
2018-10-02 17:11:28.596000+00:00,26792.0,10.0
2018-10-02 17:11:30.699000+00:00,26793.0,20.0
2018-10-02 17:11:33.152000+00:00,26794.0,10.0
2018-10-02 17:11:34.203000+00:00,26793.0,10.0
2018-10-02 17:11:36.306000+00:00,26794.0,20.0
2018-10-02 17:11:37.356000+00:00,26793.0,10.0
2018-10-02 17:11:37.707000+00:00,26794.0,20.0
2018-10-02 17:11:38.408000+00:00,26793.0,10.0
2018-10-02 17:11:39.460000+00:00,26794.0,20.0
2018-10-02 17:11:57.699000+00:00,26795.0,20.0
2018-10-02 17:11:58.402000+00:00,26794.0,10.0
2018-10-02 17:11:59.105000+00:00,26795.0,20.0
2018-10-02 17:12:00.858000+00:00,26794.0,15.0
2018-10-02 17:12:03.663000+00:00,26795.0,15.0
2018-10-02 17:12:13.136000+00:00,26794.0,15.0
2018-10-02 17:12:20.502000+00:00,26793.0,15.0
2018-10-02 17:12:28.568000+00:00,26794.0,20.0
2018-10-02 17:12:28.920000+00:00,26793.0,20.0
2018-10-02 17:12:38.039000+00:00,26794.0,20.0
2018-10-02 17:12:52.417000+00:00,26795.0,20.0
2018-10-02 17:12:52.769000+00:00,26796.0,20.0
2018-10-02 17:13:01.190000+00:00,26798.0,20.0
2018-10-02 17:13:01.893000+00:00,26799.0,10.0
2018-10-02 17:13:02.246000+00:00,26800.0,15.0
2018-10-02 17:13:04.001000+00:00,26799.0,15.0
2018-10-02 17:13:05.052000+00:00,26800.0,15.0
2018-10-02 17:13:06.102000+00:00,26799.0,5.0
2018-10-02 17:13:08.210000+00:00,26800.0,5.0
2018-10-02 17:13:16.980000+00:00,26799.0,5.0
2018-10-02 17:13:18.734000+00:00,26800.0,15.0
2018-10-02 17:13:20.140000+00:00,26799.0,5.0
2018-10-02 17:13:21.192000+00:00,26798.0,5.0
2018-10-02 17:13:21.893000+00:00,26797.0,5.0
2018-10-02 17:13:22.947000+00:00,26795.0,5.0
2018-10-02 17:13:23.299000+00:00,26794.0,15.0
2018-10-02 17:13:26.811000+00:00,26793.0,15.0
2018-10-02 17:13:31.717000+00:00,26792.0,15.0
2018-10-02 17:13:32.418000+00:00,26793.0,15.0
2018-10-02 17:13:35.223000+00:00,26792.0,15.0
2018-10-02 17:13:36.979000+00:00,26791.0,5.0
2018-10-02 17:13:41.539000+00:00,26790.0,5.0
2018-10-02 17:13:41.890000+00:00,26791.0,15.0
2018-10-02 17:13:45.399000+00:00,26790.0,5.0
2018-10-02 17:13:46.451000+00:00,26789.0,5.0
2018-10-02 17:13:49.955000+00:00,26790.0,15.0
2018-10-02 17:13:53.110000+00:00,26789.0,15.0
2018-10-02 17:13:55.913000+00:00,26790.0,15.0
2018-10-02 17:13:56.265000+00:00,26791.0,15.0
2018-10-02 17:14:01.878000+00:00,26790.0,5.0
2018-10-02 17:14:02.580000+00:00,26791.0,15.0
2018-10-02 17:14:05.039000+00:00,26792.0,15.0
2018-10-02 17:14:19.767000+00:00,26793.0,15.0
2018-10-02 17:14:21.872000+00:00,26792.0,5.0
2018-10-02 17:14:23.625000+00:00,26794.0,15.0
2018-10-02 17:14:27.832000+00:00,26795.0,15.0
2018-10-02 17:14:30.287000+00:00,26794.0,5.0
2018-10-02 17:14:32.040000+00:00,26795.0,15.0
2018-10-02 17:14:35.198000+00:00,26796.0,15.0
2018-10-02 17:14:36.251000+00:00,26797.0,15.0
2018-10-02 17:14:38.353000+00:00,26796.0,15.0
2018-10-02 17:14:44.662000+00:00,26797.0,15.0
2018-10-02 17:14:46.416000+00:00,26796.0,5.0
2018-10-02 17:14:48.517000+00:00,26797.0,15.0
2018-10-02 17:14:48.869000+00:00,26798.0,15.0
2018-10-02 17:14:49.571000+00:00,26797.0,5.0
2018-10-02 17:14:50.624000+00:00,26798.0,15.0
2018-10-02 17:15:05.009000+00:00,26799.0,15.0
2018-10-02 17:15:05.709000+00:00,26798.0,10.0
2018-10-02 17:15:07.111000+00:00,26799.0,15.0
2018-10-02 17:15:08.162000+00:00,26798.0,15.0
2018-10-02 17:15:08.865000+00:00,26799.0,15.0
2018-10-02 17:15:10.968000+00:00,26800.0,15.0
2018-10-02 17:15:12.720000+00:00,26799.0,5.0
2018-10-02 17:15:13.070000+00:00,26800.0,15.0
