timestamp,quote,quote_after_avg_divergence
2014-12-30 22:00:00,117.77,118.34717267515637
2014-12-31 22:00:00,117.74000000000001,118.31768580942861
2015-01-02 22:00:00,118.16,118.74065156374955
2015-01-05 22:00:00,118.42,119.00578808849902
2015-01-06 22:00:00,118.78,119.37104604031684
2015-01-07 22:00:00,118.60000000000001,119.19401317056624
2015-01-08 22:00:00,118.78,119.37769675108925
2015-01-09 22:00:00,118.57000000000001,119.16902414085531
2015-01-12 22:00:00,118.34,118.94065249610189
2015-01-13 22:00:00,118.5,119.10473287223657
2015-01-14 22:00:00,116.54,117.13904443088005
2015-01-15 22:00:00,113.87,114.45986914233666
2015-01-16 22:00:00,114.48,115.07768490604991
2015-01-19 22:00:00,114.73,115.33058300899194
2015-01-20 22:00:00,114.32000000000001,114.91995530684407
2015-01-21 22:00:00,112.82000000000001,113.41450394286623
2015-01-22 22:00:00,116.27,116.88596849160267
2015-01-23 22:00:00,118.38,119.0118711657217
2015-01-26 22:00:00,117.85000000000001,118.48182287211556
2015-01-27 22:00:00,118.3,118.93716189780876
2015-01-28 22:00:00,118.35000000000001,118.99001918648523
2015-01-29 22:00:00,118.03,118.67014593227564
2015-01-30 22:00:00,117.62,118.26043150928254
2015-02-02 22:00:00,117.15,117.78983771074857
2015-02-03 22:00:00,118.98,119.63166732236814
2015-02-04 22:00:00,118.47,119.1239753857682
2015-02-05 22:00:00,118.62,119.277913883847
2015-02-06 22:00:00,119.62,120.28733490430069
2015-02-09 22:00:00,119.98,120.6517793586809
2015-02-10 22:00:00,120.24000000000001,120.91460853031946
2015-02-11 22:00:00,119.94,120.61597301170596
2015-02-12 22:00:00,121.16,121.84620650095643
2015-02-13 22:00:00,121.7,122.39317126789966
2015-02-16 22:00:00,121.83,122.52542162875788
2015-02-17 22:00:00,121.71000000000001,122.40692038026637
2015-02-18 22:00:00,121.91,122.61182259390998
2015-02-19 22:00:00,122.07000000000001,122.7740561591566
2015-02-20 22:00:00,121.9,122.60523881285923
2015-02-23 22:00:00,121.63,122.33511788572017
2015-02-24 22:00:00,121.37,122.074586343916
2015-02-25 22:00:00,121.4,122.10682741159533
2015-02-26 22:00:00,123.36,124.08064909509824
2015-02-27 22:00:00,122.68,123.39959342118722
2015-03-02 22:00:00,123.12,123.84428112357233
2015-03-03 22:00:00,123.04,123.76485743135183
2015-03-04 22:00:00,124.64,125.37616825557389
2015-03-05 22:00:00,124.82000000000001,125.56116861222596
2015-03-06 22:00:00,129.53,130.3031568502523
2015-03-09 21:00:00,129.26,130.03515368371683
2015-03-10 21:00:00,129.26,130.0394468592133
2015-03-11 21:00:00,130.58,131.3710547168546
2015-03-12 21:00:00,129.44,130.22745367693685
2015-03-13 21:00:00,129.88,130.67232440665504
2015-03-16 21:00:00,129.7,130.4926784301159
2015-03-17 21:00:00,129.49,130.28349823781144
2015-03-18 21:00:00,135.43,136.2669533265741
2015-03-19 21:00:00,134.28,135.1141041316565
2015-03-20 21:00:00,130.7,131.51408578243536
2015-03-23 21:00:00,128.5,129.3021773374033
2015-03-24 21:00:00,128.84,129.6466381250809
2015-03-25 21:00:00,128.12,128.92416658739555
2015-03-26 21:00:00,129.53,130.34471335344384
2015-03-27 21:00:00,128.51,129.32037025231583
2015-03-30 21:00:00,129.4,130.2167218642508
2015-03-31 21:00:00,130.99,131.81863767055881
2015-04-01 21:00:00,130.63,131.45748270963261
2015-04-02 21:00:00,129.95,130.7740624155231
2015-04-03 21:00:00,128.5,129.31718521421942
2015-04-06 21:00:00,129.17000000000002,129.99372943408795
2015-04-07 21:00:00,130.35,131.18247360824498
2015-04-08 21:00:00,129.87,130.70078650113882
2015-04-09 21:00:00,130.88,131.71869923603992
2015-04-10 21:00:00,131.97,132.81768703709068
2015-04-13 21:00:00,131.89000000000001,132.73837238501008
2015-04-14 21:00:00,132.31,133.1628200361902
2015-04-15 21:00:00,131.27,132.11811183871316
2015-04-16 21:00:00,131.35,132.20130693227995
2015-04-17 21:00:00,131.72,132.57590598690015
2015-04-20 21:00:00,131.71,132.56660224207073
2015-04-21 21:00:00,131.73,132.58767414070854
2015-04-22 21:00:00,131.84,132.69964281151712
